Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-07-31 14:00:43,2019-07-31 14:03:49,3m - 6.487s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 14:00:44,2019-07-31 14:02:45,2m - 1.810s,PASSED
startApplication,,,2019-07-31 14:00:44,2019-07-31 14:01:20,36.185s,PASSED
verifyElementText,,,2019-07-31 14:01:20,2019-07-31 14:01:35,14.336s,PASSED
tap,,,2019-07-31 14:01:35,2019-07-31 14:01:42,7.422s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 14:01:42,2019-07-31 14:02:21,38.963s,PASSED
setText,,,2019-07-31 14:02:21,2019-07-31 14:02:28,7.167s,PASSED
tap,,,2019-07-31 14:02:28,2019-07-31 14:02:36,8.007s,PASSED
delay,,,2019-07-31 14:02:36,2019-07-31 14:02:39,3.068s,PASSED
verifyElementText,,,2019-07-31 14:02:39,2019-07-31 14:02:45,6.089s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 14:02:45,2019-07-31 14:02:54,8.248s,PASSED
delay,,,2019-07-31 14:02:46,2019-07-31 14:02:49,3.008s,PASSED
tap,,,2019-07-31 14:02:49,2019-07-31 14:02:50,1.475s,PASSED
setText,,,2019-07-31 14:02:50,2019-07-31 14:02:51,1.037s,PASSED
tap,,,2019-07-31 14:02:51,2019-07-31 14:02:54,2.514s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-07-31 14:02:54,2019-07-31 14:03:47,53.249s,FAILED
delay,,,2019-07-31 14:02:54,2019-07-31 14:02:59,5.010s,PASSED
tap,,,2019-07-31 14:02:59,2019-07-31 14:03:00,1.009s,PASSED
delay,,,2019-07-31 14:03:00,2019-07-31 14:03:10,10.005s,PASSED
tap,,,2019-07-31 14:03:10,2019-07-31 14:03:11,1.078s,PASSED
delay,,,2019-07-31 14:03:11,2019-07-31 14:03:16,5.004s,PASSED
tap,,,2019-07-31 14:03:16,2019-07-31 14:03:47,30.684s,FAILED
