Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02_DeleteCart,,,2019-07-05 15:39:43,2019-07-05 15:42:21,2m - 38.276s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 15:39:43,2019-07-05 15:40:36,52.728s,PASSED
startApplication,,,2019-07-05 15:39:44,2019-07-05 15:40:04,20.038s,PASSED
verifyElementText,,,2019-07-05 15:40:04,2019-07-05 15:40:10,6.396s,PASSED
tap,,,2019-07-05 15:40:10,2019-07-05 15:40:12,2.110s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 15:40:12,2019-07-05 15:40:29,16.974s,PASSED
setText,,,2019-07-05 15:40:29,2019-07-05 15:40:31,1.945s,PASSED
tap,,,2019-07-05 15:40:31,2019-07-05 15:40:33,1.480s,PASSED
delay,,,2019-07-05 15:40:33,2019-07-05 15:40:36,3.059s,PASSED
verifyElementText,,,2019-07-05 15:40:36,2019-07-05 15:40:36,0.205s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 15:40:36,2019-07-05 15:40:44,7.920s,PASSED
delay,,,2019-07-05 15:40:36,2019-07-05 15:40:39,3.014s,PASSED
tap,,,2019-07-05 15:40:39,2019-07-05 15:40:41,1.484s,PASSED
setText,,,2019-07-05 15:40:41,2019-07-05 15:40:42,1.085s,PASSED
tap,,,2019-07-05 15:40:42,2019-07-05 15:40:44,2.050s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 15:40:44,2019-07-05 15:41:39,54.614s,PASSED
delay,,,2019-07-05 15:40:44,2019-07-05 15:40:47,3.007s,PASSED
tap,,,2019-07-05 15:40:47,2019-07-05 15:40:53,5.349s,PASSED
delay,,,2019-07-05 15:40:53,2019-07-05 15:40:56,3.008s,PASSED
tap,,,2019-07-05 15:40:56,2019-07-05 15:40:59,3.471s,PASSED
delay,,,2019-07-05 15:40:59,2019-07-05 15:41:02,3.004s,PASSED
tap,,,2019-07-05 15:41:02,2019-07-05 15:41:03,1.169s,PASSED
tap,,,2019-07-05 15:41:03,2019-07-05 15:41:07,3.390s,PASSED
delay,,,2019-07-05 15:41:07,2019-07-05 15:41:10,3.006s,PASSED
tap,,,2019-07-05 15:41:10,2019-07-05 15:41:11,0.878s,PASSED
tap,,,2019-07-05 15:41:11,2019-07-05 15:41:14,3.426s,PASSED
delay,,,2019-07-05 15:41:14,2019-07-05 15:41:17,3.004s,PASSED
tap,,,2019-07-05 15:41:17,2019-07-05 15:41:18,1.021s,PASSED
delay,,,2019-07-05 15:41:18,2019-07-05 15:41:21,3.007s,PASSED
tap,,,2019-07-05 15:41:21,2019-07-05 15:41:24,2.632s,PASSED
delay,,,2019-07-05 15:41:24,2019-07-05 15:41:29,5.004s,PASSED
tap,,,2019-07-05 15:41:29,2019-07-05 15:41:31,2.712s,PASSED
delay,,,2019-07-05 15:41:31,2019-07-05 15:41:33,2.005s,PASSED
verifyElementText,,,2019-07-05 15:41:33,2019-07-05 15:41:34,0.248s,PASSED
delay,,,2019-07-05 15:41:34,2019-07-05 15:41:39,5.007s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/DeleteCart,,,2019-07-05 15:41:39,2019-07-05 15:42:19,40.201s,FAILED
delay,,,2019-07-05 15:41:39,2019-07-05 15:41:44,5.006s,PASSED
tap,,,2019-07-05 15:41:44,2019-07-05 15:41:45,1.676s,PASSED
delay,,,2019-07-05 15:41:45,2019-07-05 15:41:47,2.007s,PASSED
tap,,,2019-07-05 15:41:47,2019-07-05 15:42:19,31.404s,FAILED
