Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-24 14:39:48,2019-07-24 14:41:02,1m - 14.701s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 14:39:49,2019-07-24 14:40:44,55.862s,PASSED
startApplication,,,2019-07-24 14:39:49,2019-07-24 14:40:15,26.099s,PASSED
verifyElementText,,,2019-07-24 14:40:15,2019-07-24 14:40:21,5.549s,PASSED
tap,,,2019-07-24 14:40:21,2019-07-24 14:40:23,1.905s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 14:40:23,2019-07-24 14:40:37,14.668s,PASSED
setText,,,2019-07-24 14:40:37,2019-07-24 14:40:40,2.075s,PASSED
tap,,,2019-07-24 14:40:40,2019-07-24 14:40:41,1.477s,PASSED
delay,,,2019-07-24 14:40:41,2019-07-24 14:40:44,3.061s,PASSED
verifyElementText,,,2019-07-24 14:40:44,2019-07-24 14:40:44,0.371s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 14:40:44,2019-07-24 14:40:52,7.910s,PASSED
delay,,,2019-07-24 14:40:45,2019-07-24 14:40:48,3.006s,PASSED
tap,,,2019-07-24 14:40:48,2019-07-24 14:40:49,1.639s,PASSED
setText,,,2019-07-24 14:40:49,2019-07-24 14:40:50,1.065s,PASSED
tap,,,2019-07-24 14:40:50,2019-07-24 14:40:52,1.982s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-24 14:40:52,2019-07-24 14:41:01,8.277s,ERROR
delay,,,2019-07-24 14:40:53,2019-07-24 14:41:00,7.008s,PASSED
tap,,,2019-07-24 14:41:00,2019-07-24 14:41:01,0.989s,PASSED
swipe,,,2019-07-24 14:41:01,2019-07-24 14:41:01,0.001s,PASSED
