Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-26 11:15:55,2019-07-26 11:17:45,1m - 49.898s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-26 11:15:56,2019-07-26 11:16:57,1m - 0.715s,PASSED
startApplication,,,2019-07-26 11:15:57,2019-07-26 11:16:24,27.135s,PASSED
verifyElementText,,,2019-07-26 11:16:24,2019-07-26 11:16:28,4.102s,PASSED
tap,,,2019-07-26 11:16:28,2019-07-26 11:16:32,4.417s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-26 11:16:32,2019-07-26 11:16:48,15.758s,PASSED
setText,,,2019-07-26 11:16:48,2019-07-26 11:16:50,2.169s,PASSED
tap,,,2019-07-26 11:16:50,2019-07-26 11:16:52,1.470s,PASSED
delay,,,2019-07-26 11:16:52,2019-07-26 11:16:55,3.058s,PASSED
verifyElementText,,,2019-07-26 11:16:55,2019-07-26 11:16:57,2.064s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-26 11:16:57,2019-07-26 11:17:05,7.904s,PASSED
delay,,,2019-07-26 11:16:57,2019-07-26 11:17:00,3.005s,PASSED
tap,,,2019-07-26 11:17:00,2019-07-26 11:17:02,1.613s,PASSED
setText,,,2019-07-26 11:17:02,2019-07-26 11:17:03,1.078s,PASSED
tap,,,2019-07-26 11:17:03,2019-07-26 11:17:05,1.994s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-26 11:17:05,2019-07-26 11:17:43,38.321s,FAILED
delay,,,2019-07-26 11:17:05,2019-07-26 11:17:12,7.016s,PASSED
tap,,,2019-07-26 11:17:12,2019-07-26 11:17:43,30.923s,FAILED
