Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 13:40:11,2019-07-05 13:41:59,1m - 47.704s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 13:40:12,2019-07-05 13:41:01,49.067s,PASSED
startApplication,,,2019-07-05 13:40:12,2019-07-05 13:40:30,17.429s,PASSED
verifyElementText,,,2019-07-05 13:40:30,2019-07-05 13:40:35,5.478s,PASSED
tap,,,2019-07-05 13:40:35,2019-07-05 13:40:36,1.172s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 13:40:36,2019-07-05 13:40:53,16.495s,PASSED
setText,,,2019-07-05 13:40:53,2019-07-05 13:40:55,1.930s,PASSED
tap,,,2019-07-05 13:40:55,2019-07-05 13:40:56,1.413s,PASSED
delay,,,2019-07-05 13:40:56,2019-07-05 13:40:59,3.039s,PASSED
verifyElementText,,,2019-07-05 13:40:59,2019-07-05 13:41:01,1.616s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 13:41:01,2019-07-05 13:41:09,8.016s,PASSED
delay,,,2019-07-05 13:41:01,2019-07-05 13:41:04,3.008s,PASSED
tap,,,2019-07-05 13:41:04,2019-07-05 13:41:06,1.771s,PASSED
setText,,,2019-07-05 13:41:06,2019-07-05 13:41:07,1.049s,PASSED
tap,,,2019-07-05 13:41:07,2019-07-05 13:41:09,2.004s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 13:41:09,2019-07-05 13:41:58,48.888s,FAILED
delay,,,2019-07-05 13:41:09,2019-07-05 13:41:12,3.016s,PASSED
tap,,,2019-07-05 13:41:12,2019-07-05 13:41:15,3.348s,PASSED
delay,,,2019-07-05 13:41:15,2019-07-05 13:41:18,3.006s,PASSED
tap,,,2019-07-05 13:41:18,2019-07-05 13:41:21,2.154s,PASSED
delay,,,2019-07-05 13:41:21,2019-07-05 13:41:24,3.005s,PASSED
tap,,,2019-07-05 13:41:24,2019-07-05 13:41:24,0.002s,NOT_RUN
delay,,,2019-07-05 13:41:24,2019-07-05 13:41:27,3.007s,PASSED
tap,,,2019-07-05 13:41:27,2019-07-05 13:41:58,31.084s,FAILED
