Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 14:32:32,2019-07-11 14:33:38,1m - 6.252s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 14:32:33,2019-07-11 14:33:28,55.384s,PASSED
startApplication,,,2019-07-11 14:32:33,2019-07-11 14:32:56,22.406s,PASSED
verifyElementText,,,2019-07-11 14:32:56,2019-07-11 14:33:02,6.873s,PASSED
tap,,,2019-07-11 14:33:02,2019-07-11 14:33:04,1.186s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 14:33:04,2019-07-11 14:33:21,17.670s,PASSED
setText,,,2019-07-11 14:33:21,2019-07-11 14:33:23,1.919s,PASSED
tap,,,2019-07-11 14:33:23,2019-07-11 14:33:25,1.439s,PASSED
delay,,,2019-07-11 14:33:25,2019-07-11 14:33:28,3.053s,PASSED
verifyElementText,,,2019-07-11 14:33:28,2019-07-11 14:33:28,0.219s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 14:33:28,2019-07-11 14:33:36,7.689s,PASSED
delay,,,2019-07-11 14:33:28,2019-07-11 14:33:31,3.018s,PASSED
tap,,,2019-07-11 14:33:31,2019-07-11 14:33:32,1.320s,PASSED
setText,,,2019-07-11 14:33:32,2019-07-11 14:33:34,1.052s,PASSED
tap,,,2019-07-11 14:33:34,2019-07-11 14:33:36,2.057s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 14:33:36,2019-07-11 14:33:36,0.387s,ERROR
