Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 15:45:25,2019-07-11 15:46:44,1m - 18.744s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 15:45:26,2019-07-11 15:46:18,52.374s,PASSED
startApplication,,,2019-07-11 15:45:27,2019-07-11 15:45:45,18.082s,PASSED
verifyElementText,,,2019-07-11 15:45:45,2019-07-11 15:45:49,4.449s,PASSED
tap,,,2019-07-11 15:45:49,2019-07-11 15:45:54,4.750s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 15:45:54,2019-07-11 15:46:12,17.992s,PASSED
setText,,,2019-07-11 15:46:12,2019-07-11 15:46:14,1.870s,PASSED
tap,,,2019-07-11 15:46:14,2019-07-11 15:46:15,1.449s,PASSED
delay,,,2019-07-11 15:46:15,2019-07-11 15:46:18,3.044s,PASSED
verifyElementText,,,2019-07-11 15:46:18,2019-07-11 15:46:18,0.249s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 15:46:18,2019-07-11 15:46:26,7.717s,PASSED
delay,,,2019-07-11 15:46:19,2019-07-11 15:46:22,3.008s,PASSED
tap,,,2019-07-11 15:46:22,2019-07-11 15:46:23,1.334s,PASSED
setText,,,2019-07-11 15:46:23,2019-07-11 15:46:24,1.062s,PASSED
tap,,,2019-07-11 15:46:24,2019-07-11 15:46:26,2.057s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 15:46:26,2019-07-11 15:46:43,16.361s,PASSED
delay,,,2019-07-11 15:46:26,2019-07-11 15:46:33,7.004s,PASSED
tap,,,2019-07-11 15:46:33,2019-07-11 15:46:34,1.051s,PASSED
Statement - device_Height = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceHeight(),,Get Device Height and Store in device_height variable,2019-07-11 15:46:34,2019-07-11 15:46:35,0.392s,PASSED
Statement - device_Width = com.kms.katalon.core.mobile.keyword.MobileBuiltInKeywords.getDeviceWidth(),,Get Width Height and Store in device_Width variable,2019-07-11 15:46:35,2019-07-11 15:46:35,0.354s,PASSED
Statement - startX = device_Width / 2,,Storing the startX value by dividing device width by 2. Because x coordinates are constant for Vertical Swiping,2019-07-11 15:46:35,2019-07-11 15:46:35,0.004s,PASSED
Statement - endX = startX,,Here startX and endX values are equal for vertical Swiping for that assigning startX value to endX,2019-07-11 15:46:35,2019-07-11 15:46:35,0.001s,PASSED
Statement - startY = device_Height * 0.30,,Storing the startY value,2019-07-11 15:46:35,2019-07-11 15:46:35,0.002s,PASSED
Statement - endY = device_Height * 0.70,,Storing the endY value,2019-07-11 15:46:35,2019-07-11 15:46:35,0.001s,PASSED
swipe,,Swipe Vertical from top to bottom,2019-07-11 15:46:35,2019-07-11 15:46:38,2.343s,PASSED
delay,,,2019-07-11 15:46:38,2019-07-11 15:46:43,5.005s,PASSED
