Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-07-31 13:52:38,2019-07-31 13:55:42,3m - 4.095s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 13:52:39,2019-07-31 13:54:25,1m - 46.014s,PASSED
startApplication,,,2019-07-31 13:52:40,2019-07-31 13:53:18,38.191s,PASSED
verifyElementText,,,2019-07-31 13:53:18,2019-07-31 13:53:30,11.966s,PASSED
tap,,,2019-07-31 13:53:30,2019-07-31 13:53:34,4.404s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 13:53:34,2019-07-31 13:54:13,39.193s,PASSED
setText,,,2019-07-31 13:54:13,2019-07-31 13:54:18,4.769s,PASSED
tap,,,2019-07-31 13:54:18,2019-07-31 13:54:22,3.684s,PASSED
delay,,,2019-07-31 13:54:22,2019-07-31 13:54:25,3.046s,PASSED
verifyElementText,,,2019-07-31 13:54:25,2019-07-31 13:54:25,0.229s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 13:54:25,2019-07-31 13:54:33,8.048s,PASSED
delay,,,2019-07-31 13:54:26,2019-07-31 13:54:29,3.011s,PASSED
tap,,,2019-07-31 13:54:29,2019-07-31 13:54:30,1.351s,PASSED
setText,,,2019-07-31 13:54:30,2019-07-31 13:54:31,1.086s,PASSED
tap,,,2019-07-31 13:54:31,2019-07-31 13:54:33,2.223s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-07-31 13:54:33,2019-07-31 13:55:36,1m - 2.594s,FAILED
delay,,,2019-07-31 13:54:34,2019-07-31 13:54:39,5.018s,PASSED
tap,,,2019-07-31 13:54:39,2019-07-31 13:54:41,2.268s,PASSED
delay,,,2019-07-31 13:54:41,2019-07-31 13:54:51,10.008s,PASSED
tap,,,2019-07-31 13:54:51,2019-07-31 13:54:54,3.401s,PASSED
delay,,,2019-07-31 13:54:54,2019-07-31 13:54:59,5.015s,PASSED
tap,,,2019-07-31 13:54:59,2019-07-31 13:55:36,36.314s,FAILED
