Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 13:19:24,2019-07-31 13:22:21,2m - 56.521s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 13:19:25,2019-07-31 13:20:28,1m - 3.236s,PASSED
startApplication,,,2019-07-31 13:19:26,2019-07-31 13:20:00,34.291s,PASSED
verifyElementText,,,2019-07-31 13:20:00,2019-07-31 13:20:05,5.068s,PASSED
tap,,,2019-07-31 13:20:05,2019-07-31 13:20:06,1.364s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 13:20:06,2019-07-31 13:20:21,14.928s,PASSED
setText,,,2019-07-31 13:20:21,2019-07-31 13:20:23,2.201s,PASSED
tap,,,2019-07-31 13:20:23,2019-07-31 13:20:25,1.538s,PASSED
delay,,,2019-07-31 13:20:25,2019-07-31 13:20:28,3.044s,PASSED
verifyElementText,,,2019-07-31 13:20:28,2019-07-31 13:20:28,0.231s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 13:20:28,2019-07-31 13:20:36,7.654s,PASSED
delay,,,2019-07-31 13:20:29,2019-07-31 13:20:32,3.022s,PASSED
tap,,,2019-07-31 13:20:32,2019-07-31 13:20:33,1.278s,PASSED
setText,,,2019-07-31 13:20:33,2019-07-31 13:20:34,1.077s,PASSED
tap,,,2019-07-31 13:20:34,2019-07-31 13:20:36,1.987s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 13:20:36,2019-07-31 13:22:17,1m - 41.015s,PASSED
delay,,,2019-07-31 13:20:36,2019-07-31 13:20:41,5.009s,PASSED
tap,,,2019-07-31 13:20:41,2019-07-31 13:20:42,0.956s,PASSED
delay,,,2019-07-31 13:20:42,2019-07-31 13:20:52,10.015s,PASSED
tap,,,2019-07-31 13:20:52,2019-07-31 13:20:54,1.570s,PASSED
delay,,,2019-07-31 13:20:54,2019-07-31 13:20:59,5.008s,PASSED
tap,,,2019-07-31 13:20:59,2019-07-31 13:21:00,1.390s,PASSED
delay,,,2019-07-31 13:21:00,2019-07-31 13:21:03,3.022s,PASSED
tap,,,2019-07-31 13:21:03,2019-07-31 13:21:07,3.361s,PASSED
delay,,,2019-07-31 13:21:07,2019-07-31 13:21:12,5.004s,PASSED
tap,,,2019-07-31 13:21:12,2019-07-31 13:21:13,0.873s,PASSED
delay,,,2019-07-31 13:21:13,2019-07-31 13:21:16,3.007s,PASSED
tap,,,2019-07-31 13:21:16,2019-07-31 13:21:17,1.636s,PASSED
delay,,,2019-07-31 13:21:17,2019-07-31 13:21:22,5.005s,PASSED
tap,,,2019-07-31 13:21:22,2019-07-31 13:21:23,1.143s,PASSED
delay,,,2019-07-31 13:21:23,2019-07-31 13:21:26,3.005s,PASSED
tap,,,2019-07-31 13:21:26,2019-07-31 13:21:27,1.120s,PASSED
tap,,,2019-07-31 13:21:27,2019-07-31 13:21:30,2.509s,PASSED
delay,,,2019-07-31 13:21:30,2019-07-31 13:21:35,5.005s,PASSED
tap,,,2019-07-31 13:21:35,2019-07-31 13:21:36,1.494s,PASSED
delay,,,2019-07-31 13:21:36,2019-07-31 13:21:41,5.006s,PASSED
tap,,,2019-07-31 13:21:41,2019-07-31 13:21:45,3.439s,PASSED
delay,,,2019-07-31 13:21:45,2019-07-31 13:21:47,2.006s,PASSED
tap,,,2019-07-31 13:21:47,2019-07-31 13:21:48,1.586s,PASSED
delay,,,2019-07-31 13:21:48,2019-07-31 13:21:51,3.003s,PASSED
tap,,,2019-07-31 13:21:51,2019-07-31 13:21:53,1.524s,PASSED
setText,,,2019-07-31 13:21:53,2019-07-31 13:21:54,1.426s,PASSED
delay,,,2019-07-31 13:21:54,2019-07-31 13:21:57,3.010s,PASSED
delay,,,2019-07-31 13:21:57,2019-07-31 13:22:00,3.044s,PASSED
tap,,,2019-07-31 13:22:00,2019-07-31 13:22:05,4.412s,PASSED
delay,,,2019-07-31 13:22:05,2019-07-31 13:22:08,3.007s,PASSED
tap,,,2019-07-31 13:22:08,2019-07-31 13:22:09,1.011s,PASSED
delay,,,2019-07-31 13:22:09,2019-07-31 13:22:11,2.005s,PASSED
tap,,,2019-07-31 13:22:11,2019-07-31 13:22:12,0.981s,PASSED
delay,,,2019-07-31 13:22:12,2019-07-31 13:22:17,5.006s,PASSED
