Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 17:45:57,2019-08-06 17:48:20,2m - 22.690s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 17:45:58,2019-08-06 17:47:00,1m - 2.430s,PASSED
startApplication,,,2019-08-06 17:45:58,2019-08-06 17:46:31,32.953s,PASSED
verifyElementText,,,2019-08-06 17:46:31,2019-08-06 17:46:36,4.970s,PASSED
tap,,,2019-08-06 17:46:36,2019-08-06 17:46:37,1.244s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 17:46:37,2019-08-06 17:46:53,15.471s,PASSED
setText,,,2019-08-06 17:46:53,2019-08-06 17:46:55,2.382s,PASSED
tap,,,2019-08-06 17:46:55,2019-08-06 17:46:57,1.518s,PASSED
delay,,,2019-08-06 17:46:57,2019-08-06 17:47:00,3.115s,PASSED
verifyElementText,,,2019-08-06 17:47:00,2019-08-06 17:47:00,0.227s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 17:47:00,2019-08-06 17:47:08,7.786s,PASSED
delay,,,2019-08-06 17:47:01,2019-08-06 17:47:04,3.012s,PASSED
tap,,,2019-08-06 17:47:04,2019-08-06 17:47:05,1.408s,PASSED
setText,,,2019-08-06 17:47:05,2019-08-06 17:47:06,1.078s,PASSED
tap,,,2019-08-06 17:47:06,2019-08-06 17:47:08,1.947s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 17:47:08,2019-08-06 17:48:17,1m - 9.152s,FAILED
delay,,,2019-08-06 17:47:08,2019-08-06 17:47:13,5.006s,PASSED
tap,,,2019-08-06 17:47:13,2019-08-06 17:47:15,1.307s,PASSED
delay,,,2019-08-06 17:47:15,2019-08-06 17:47:20,5.006s,PASSED
tap,,,2019-08-06 17:47:20,2019-08-06 17:47:21,1.560s,PASSED
delay,,,2019-08-06 17:47:21,2019-08-06 17:47:26,5.004s,PASSED
tap,,,2019-08-06 17:47:26,2019-08-06 17:47:28,1.907s,PASSED
delay,,,2019-08-06 17:47:28,2019-08-06 17:47:33,5.007s,PASSED
tap,,,2019-08-06 17:47:33,2019-08-06 17:47:35,1.609s,PASSED
delay,,,2019-08-06 17:47:35,2019-08-06 17:47:40,5.004s,PASSED
tap,,,2019-08-06 17:47:40,2019-08-06 17:47:41,1.378s,PASSED
delay,,,2019-08-06 17:47:41,2019-08-06 17:47:46,5.003s,PASSED
tap,,,2019-08-06 17:47:46,2019-08-06 17:48:17,31.005s,FAILED
