Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-09 11:37:47,2019-07-09 11:39:26,1m - 39.852s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-09 11:37:47,2019-07-09 11:38:47,59.765s,PASSED
startApplication,,,2019-07-09 11:37:48,2019-07-09 11:38:14,26.354s,PASSED
verifyElementText,,,2019-07-09 11:38:14,2019-07-09 11:38:20,5.785s,PASSED
tap,,,2019-07-09 11:38:20,2019-07-09 11:38:23,2.924s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-09 11:38:23,2019-07-09 11:38:40,17.050s,PASSED
setText,,,2019-07-09 11:38:40,2019-07-09 11:38:42,2.158s,PASSED
tap,,,2019-07-09 11:38:42,2019-07-09 11:38:44,1.605s,PASSED
delay,,,2019-07-09 11:38:44,2019-07-09 11:38:47,3.043s,PASSED
verifyElementText,,,2019-07-09 11:38:47,2019-07-09 11:38:47,0.289s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-09 11:38:47,2019-07-09 11:38:55,7.998s,PASSED
delay,,,2019-07-09 11:38:47,2019-07-09 11:38:50,3.010s,PASSED
tap,,,2019-07-09 11:38:50,2019-07-09 11:38:52,1.499s,PASSED
setText,,,2019-07-09 11:38:52,2019-07-09 11:38:53,1.079s,PASSED
tap,,,2019-07-09 11:38:53,2019-07-09 11:38:55,2.114s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-09 11:38:55,2019-07-09 11:39:25,29.753s,FAILED
delay,,,2019-07-09 11:38:55,2019-07-09 11:39:00,5.011s,PASSED
tap,,,2019-07-09 11:39:00,2019-07-09 11:39:04,3.908s,PASSED
delay,,,2019-07-09 11:39:04,2019-07-09 11:39:14,10.007s,PASSED
tap,,,2019-07-09 11:39:14,2019-07-09 11:39:16,1.365s,PASSED
delay,,,2019-07-09 11:39:16,2019-07-09 11:39:21,5.006s,PASSED
tap,,,2019-07-09 11:39:21,2019-07-09 11:39:25,4.107s,FAILED
