Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 16:12:31,2019-07-04 16:13:49,1m - 18.244s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 16:12:32,2019-07-04 16:13:28,56.437s,PASSED
startApplication,,,2019-07-04 16:12:32,2019-07-04 16:12:55,22.943s,PASSED
verifyElementText,,,2019-07-04 16:12:55,2019-07-04 16:13:02,7.216s,PASSED
tap,,,2019-07-04 16:13:02,2019-07-04 16:13:04,1.269s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 16:13:04,2019-07-04 16:13:21,17.166s,PASSED
setText,,,2019-07-04 16:13:21,2019-07-04 16:13:23,2.052s,PASSED
tap,,,2019-07-04 16:13:23,2019-07-04 16:13:24,1.460s,PASSED
delay,,,2019-07-04 16:13:24,2019-07-04 16:13:27,3.039s,PASSED
verifyElementText,,,2019-07-04 16:13:27,2019-07-04 16:13:28,0.653s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 16:13:28,2019-07-04 16:13:36,8.056s,PASSED
delay,,,2019-07-04 16:13:28,2019-07-04 16:13:31,3.008s,PASSED
tap,,,2019-07-04 16:13:31,2019-07-04 16:13:33,1.731s,PASSED
setText,,,2019-07-04 16:13:33,2019-07-04 16:13:34,1.080s,PASSED
tap,,,2019-07-04 16:13:34,2019-07-04 16:13:36,2.038s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 16:13:36,2019-07-04 16:13:47,11.095s,FAILED
tap,,,2019-07-04 16:13:36,2019-07-04 16:13:43,6.899s,PASSED
delay,,,2019-07-04 16:13:43,2019-07-04 16:13:46,3.008s,PASSED
tap,,,2019-07-04 16:13:46,2019-07-04 16:13:47,0.739s,FAILED
