Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 14:30:28,2019-07-11 14:31:36,1m - 8.005s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 14:30:29,2019-07-11 14:31:26,56.454s,PASSED
startApplication,,,2019-07-11 14:30:30,2019-07-11 14:30:53,22.898s,PASSED
verifyElementText,,,2019-07-11 14:30:53,2019-07-11 14:30:59,6.129s,PASSED
tap,,,2019-07-11 14:30:59,2019-07-11 14:31:00,1.736s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 14:31:00,2019-07-11 14:31:19,18.605s,PASSED
setText,,,2019-07-11 14:31:19,2019-07-11 14:31:21,1.829s,PASSED
tap,,,2019-07-11 14:31:21,2019-07-11 14:31:22,1.433s,PASSED
delay,,,2019-07-11 14:31:22,2019-07-11 14:31:25,3.050s,PASSED
verifyElementText,,,2019-07-11 14:31:25,2019-07-11 14:31:26,0.220s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 14:31:26,2019-07-11 14:31:34,7.913s,PASSED
delay,,,2019-07-11 14:31:26,2019-07-11 14:31:29,3.008s,PASSED
tap,,,2019-07-11 14:31:29,2019-07-11 14:31:30,1.577s,PASSED
setText,,,2019-07-11 14:31:30,2019-07-11 14:31:32,1.064s,PASSED
tap,,,2019-07-11 14:31:32,2019-07-11 14:31:34,2.041s,PASSED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 14:31:34,2019-07-11 14:31:34,0.391s,ERROR
