Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 11:19:50,2019-07-31 11:22:44,2m - 54.802s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 11:19:50,2019-07-31 11:20:51,1m - 0.727s,PASSED
startApplication,,,2019-07-31 11:19:51,2019-07-31 11:20:22,31.006s,PASSED
verifyElementText,,,2019-07-31 11:20:22,2019-07-31 11:20:26,4.202s,PASSED
tap,,,2019-07-31 11:20:26,2019-07-31 11:20:27,1.294s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 11:20:27,2019-07-31 11:20:43,16.257s,PASSED
setText,,,2019-07-31 11:20:43,2019-07-31 11:20:46,2.348s,PASSED
tap,,,2019-07-31 11:20:46,2019-07-31 11:20:47,1.552s,PASSED
delay,,,2019-07-31 11:20:47,2019-07-31 11:20:50,3.071s,PASSED
verifyElementText,,,2019-07-31 11:20:50,2019-07-31 11:20:51,0.540s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 11:20:51,2019-07-31 11:20:59,8.464s,PASSED
delay,,,2019-07-31 11:20:51,2019-07-31 11:20:54,3.026s,PASSED
tap,,,2019-07-31 11:20:54,2019-07-31 11:20:56,1.526s,PASSED
setText,,,2019-07-31 11:20:56,2019-07-31 11:20:57,1.076s,PASSED
tap,,,2019-07-31 11:20:57,2019-07-31 11:20:59,2.608s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 11:20:59,2019-07-31 11:22:42,1m - 42.547s,PASSED
delay,,,2019-07-31 11:21:00,2019-07-31 11:21:05,5.007s,PASSED
tap,,,2019-07-31 11:21:05,2019-07-31 11:21:07,1.951s,PASSED
delay,,,2019-07-31 11:21:07,2019-07-31 11:21:17,10.009s,PASSED
tap,,,2019-07-31 11:21:17,2019-07-31 11:21:18,1.577s,PASSED
delay,,,2019-07-31 11:21:18,2019-07-31 11:21:23,5.005s,PASSED
tap,,,2019-07-31 11:21:23,2019-07-31 11:21:25,1.402s,PASSED
delay,,,2019-07-31 11:21:25,2019-07-31 11:21:28,3.005s,PASSED
tap,,,2019-07-31 11:21:28,2019-07-31 11:21:31,3.326s,PASSED
delay,,,2019-07-31 11:21:31,2019-07-31 11:21:36,5.011s,PASSED
tap,,,2019-07-31 11:21:36,2019-07-31 11:21:37,0.858s,PASSED
delay,,,2019-07-31 11:21:37,2019-07-31 11:21:40,3.006s,PASSED
tap,,,2019-07-31 11:21:40,2019-07-31 11:21:42,1.728s,PASSED
delay,,,2019-07-31 11:21:42,2019-07-31 11:21:47,5.005s,PASSED
tap,,,2019-07-31 11:21:47,2019-07-31 11:21:48,1.236s,PASSED
delay,,,2019-07-31 11:21:48,2019-07-31 11:21:51,3.004s,PASSED
tap,,,2019-07-31 11:21:51,2019-07-31 11:21:52,1.193s,PASSED
tap,,,2019-07-31 11:21:52,2019-07-31 11:21:55,2.527s,PASSED
delay,,,2019-07-31 11:21:55,2019-07-31 11:22:00,5.005s,PASSED
tap,,,2019-07-31 11:22:00,2019-07-31 11:22:01,1.521s,PASSED
delay,,,2019-07-31 11:22:01,2019-07-31 11:22:06,5.004s,PASSED
tap,,,2019-07-31 11:22:06,2019-07-31 11:22:10,3.340s,PASSED
delay,,,2019-07-31 11:22:10,2019-07-31 11:22:12,2.007s,PASSED
tap,,,2019-07-31 11:22:12,2019-07-31 11:22:15,3.328s,PASSED
delay,,,2019-07-31 11:22:15,2019-07-31 11:22:18,3.004s,PASSED
tap,,,2019-07-31 11:22:18,2019-07-31 11:22:19,1.543s,PASSED
setText,,,2019-07-31 11:22:19,2019-07-31 11:22:21,1.301s,PASSED
delay,,,2019-07-31 11:22:21,2019-07-31 11:22:24,3.008s,PASSED
delay,,,2019-07-31 11:22:24,2019-07-31 11:22:27,3.006s,PASSED
tap,,,2019-07-31 11:22:27,2019-07-31 11:22:30,3.341s,PASSED
delay,,,2019-07-31 11:22:30,2019-07-31 11:22:33,3.005s,PASSED
tap,,,2019-07-31 11:22:33,2019-07-31 11:22:34,0.990s,PASSED
delay,,,2019-07-31 11:22:34,2019-07-31 11:22:36,2.003s,PASSED
tap,,,2019-07-31 11:22:36,2019-07-31 11:22:37,0.959s,PASSED
delay,,,2019-07-31 11:22:37,2019-07-31 11:22:42,5.006s,PASSED
