Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-03 10:25:23,2019-07-03 10:26:55,1m - 32.106s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 10:25:24,2019-07-03 10:26:16,52.200s,PASSED
startApplication,,,2019-07-03 10:25:25,2019-07-03 10:25:44,19.683s,PASSED
verifyElementText,,,2019-07-03 10:25:44,2019-07-03 10:25:51,6.595s,PASSED
tap,,,2019-07-03 10:25:51,2019-07-03 10:25:52,1.262s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 10:25:52,2019-07-03 10:26:09,17.113s,PASSED
setText,,,2019-07-03 10:26:09,2019-07-03 10:26:11,2.029s,PASSED
tap,,,2019-07-03 10:26:11,2019-07-03 10:26:13,1.481s,PASSED
delay,,,2019-07-03 10:26:13,2019-07-03 10:26:16,3.038s,PASSED
verifyElementText,,,2019-07-03 10:26:16,2019-07-03 10:26:16,0.274s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 10:26:16,2019-07-03 10:26:24,7.893s,PASSED
delay,,,2019-07-03 10:26:17,2019-07-03 10:26:20,3.004s,PASSED
tap,,,2019-07-03 10:26:20,2019-07-03 10:26:21,1.523s,PASSED
setText,,,2019-07-03 10:26:21,2019-07-03 10:26:22,1.094s,PASSED
tap,,,2019-07-03 10:26:22,2019-07-03 10:26:24,1.993s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/EditTujuanFinansial,,,2019-07-03 10:26:24,2019-07-03 10:26:35,11.107s,PASSED
delay,,,2019-07-03 10:26:24,2019-07-03 10:26:27,3.010s,PASSED
tap,,,2019-07-03 10:26:27,2019-07-03 10:26:31,3.766s,PASSED
delay,,,2019-07-03 10:26:31,2019-07-03 10:26:34,3.011s,PASSED
tap,,,2019-07-03 10:26:34,2019-07-03 10:26:35,1.067s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 10:26:35,2019-07-03 10:26:53,18.166s,FAILED
delay,,,2019-07-03 10:26:36,2019-07-03 10:26:39,3.010s,PASSED
setText,,,2019-07-03 10:26:39,2019-07-03 10:26:53,14.847s,FAILED
