Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-08-01 10:57:04,2019-08-01 11:01:12,4m - 7.328s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 10:57:06,2019-08-01 11:00:02,2m - 55.220s,PASSED
startApplication,,,2019-08-01 10:57:08,2019-08-01 10:59:16,2m - 8.343s,PASSED
verifyElementText,,,2019-08-01 10:59:16,2019-08-01 10:59:22,5.708s,PASSED
tap,,,2019-08-01 10:59:22,2019-08-01 10:59:24,2.384s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 10:59:24,2019-08-01 10:59:53,28.517s,PASSED
setText,,,2019-08-01 10:59:53,2019-08-01 10:59:57,3.843s,PASSED
tap,,,2019-08-01 10:59:57,2019-08-01 10:59:58,1.573s,PASSED
delay,,,2019-08-01 10:59:58,2019-08-01 11:00:01,3.133s,PASSED
verifyElementText,,,2019-08-01 11:00:01,2019-08-01 11:00:02,0.313s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 11:00:02,2019-08-01 11:00:09,7.839s,PASSED
delay,,,2019-08-01 11:00:02,2019-08-01 11:00:05,3.016s,PASSED
tap,,,2019-08-01 11:00:05,2019-08-01 11:00:06,1.426s,PASSED
setText,,,2019-08-01 11:00:06,2019-08-01 11:00:08,1.182s,PASSED
tap,,,2019-08-01 11:00:08,2019-08-01 11:00:09,1.851s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-08-01 11:00:09,2019-08-01 11:01:09,59.552s,FAILED
delay,,,2019-08-01 11:00:10,2019-08-01 11:00:15,5.017s,PASSED
tap,,,2019-08-01 11:00:15,2019-08-01 11:00:16,1.423s,PASSED
delay,,,2019-08-01 11:00:16,2019-08-01 11:00:23,7.043s,PASSED
tap,,,2019-08-01 11:00:23,2019-08-01 11:00:25,2.121s,PASSED
delay,,,2019-08-01 11:00:25,2019-08-01 11:00:30,5.008s,PASSED
tap,,,2019-08-01 11:00:30,2019-08-01 11:00:33,2.488s,PASSED
delay,,,2019-08-01 11:00:33,2019-08-01 11:00:38,5.014s,PASSED
tap,,,2019-08-01 11:00:38,2019-08-01 11:01:09,31.173s,FAILED
