Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-31 10:16:42,2019-07-31 10:20:54,4m - 11.841s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 10:16:43,2019-07-31 10:18:41,1m - 58.047s,PASSED
startApplication,,,2019-07-31 10:16:44,2019-07-31 10:17:56,1m - 12.100s,PASSED
verifyElementText,,,2019-07-31 10:17:56,2019-07-31 10:18:01,5.075s,PASSED
tap,,,2019-07-31 10:18:01,2019-07-31 10:18:03,2.670s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 10:18:03,2019-07-31 10:18:20,16.869s,PASSED
setText,,,2019-07-31 10:18:20,2019-07-31 10:18:23,2.256s,PASSED
tap,,,2019-07-31 10:18:23,2019-07-31 10:18:24,1.608s,PASSED
delay,,,2019-07-31 10:18:24,2019-07-31 10:18:27,3.042s,PASSED
verifyElementText,,,2019-07-31 10:18:27,2019-07-31 10:18:41,13.841s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 10:18:41,2019-07-31 10:19:05,24.321s,PASSED
delay,,,2019-07-31 10:18:41,2019-07-31 10:18:44,3.005s,PASSED
tap,,,2019-07-31 10:18:44,2019-07-31 10:18:48,4.057s,PASSED
setText,,,2019-07-31 10:18:48,2019-07-31 10:18:53,4.588s,PASSED
tap,,,2019-07-31 10:18:53,2019-07-31 10:19:05,12.432s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-31 10:19:05,2019-07-31 10:20:51,1m - 46.036s,PASSED
delay,,,2019-07-31 10:19:06,2019-07-31 10:19:13,7.018s,PASSED
tap,,,2019-07-31 10:19:13,2019-07-31 10:19:18,4.817s,PASSED
delay,,,2019-07-31 10:19:18,2019-07-31 10:19:23,5.004s,PASSED
tap,,,2019-07-31 10:19:23,2019-07-31 10:19:26,3.513s,PASSED
delay,,,2019-07-31 10:19:26,2019-07-31 10:19:31,5.011s,PASSED
tap,,,2019-07-31 10:19:31,2019-07-31 10:19:36,4.167s,PASSED
delay,,,2019-07-31 10:19:36,2019-07-31 10:19:41,5.008s,PASSED
tap,,,2019-07-31 10:19:41,2019-07-31 10:19:43,2.022s,PASSED
delay,,,2019-07-31 10:19:43,2019-07-31 10:19:48,5.008s,PASSED
tap,,,2019-07-31 10:19:48,2019-07-31 10:19:56,8.238s,PASSED
delay,,,2019-07-31 10:19:56,2019-07-31 10:20:01,5.003s,PASSED
tap,,,2019-07-31 10:20:01,2019-07-31 10:20:05,4.588s,PASSED
delay,,,2019-07-31 10:20:05,2019-07-31 10:20:07,2.007s,PASSED
tap,,,2019-07-31 10:20:07,2019-07-31 10:20:09,1.712s,PASSED
delay,,,2019-07-31 10:20:09,2019-07-31 10:20:11,2.005s,PASSED
tap,,,2019-07-31 10:20:11,2019-07-31 10:20:12,1.160s,PASSED
delay,,,2019-07-31 10:20:12,2019-07-31 10:20:15,3.007s,PASSED
tap,,,2019-07-31 10:20:15,2019-07-31 10:20:18,2.338s,PASSED
delay,,,2019-07-31 10:20:18,2019-07-31 10:20:23,5.007s,PASSED
tap,,,2019-07-31 10:20:23,2019-07-31 10:20:26,2.934s,PASSED
delay,,,2019-07-31 10:20:26,2019-07-31 10:20:31,5.007s,PASSED
tap,,,2019-07-31 10:20:31,2019-07-31 10:20:51,20.916s,PASSED
