Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 16:40:46,2019-07-08 16:42:03,1m - 16.711s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 16:40:46,2019-07-08 16:41:39,52.707s,PASSED
startApplication,,,2019-07-08 16:40:47,2019-07-08 16:41:06,19.043s,PASSED
verifyElementText,,,2019-07-08 16:41:06,2019-07-08 16:41:13,7.244s,PASSED
tap,,,2019-07-08 16:41:13,2019-07-08 16:41:15,1.264s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 16:41:15,2019-07-08 16:41:32,17.365s,PASSED
setText,,,2019-07-08 16:41:32,2019-07-08 16:41:34,2.057s,PASSED
tap,,,2019-07-08 16:41:34,2019-07-08 16:41:36,1.520s,PASSED
delay,,,2019-07-08 16:41:36,2019-07-08 16:41:39,3.048s,PASSED
verifyElementText,,,2019-07-08 16:41:39,2019-07-08 16:41:39,0.604s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 16:41:39,2019-07-08 16:41:47,7.886s,PASSED
delay,,,2019-07-08 16:41:39,2019-07-08 16:41:42,3.005s,PASSED
tap,,,2019-07-08 16:41:42,2019-07-08 16:41:44,1.626s,PASSED
setText,,,2019-07-08 16:41:44,2019-07-08 16:41:45,1.090s,PASSED
tap,,,2019-07-08 16:41:45,2019-07-08 16:41:47,1.974s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 16:41:47,2019-07-08 16:42:01,13.458s,FAILED
delay,,,2019-07-08 16:41:48,2019-07-08 16:41:51,3.016s,PASSED
tap,,,2019-07-08 16:41:51,2019-07-08 16:41:52,1.093s,PASSED
delay,,,2019-07-08 16:41:52,2019-07-08 16:41:57,5.008s,PASSED
checkElement,,,2019-07-08 16:41:57,2019-07-08 16:42:01,3.887s,FAILED
