Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DapatkanRekomendasi,,,2019-07-03 10:40:46,2019-07-03 10:42:21,1m - 35.029s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 10:40:47,2019-07-03 10:41:53,1m - 6.454s,PASSED
startApplication,,,2019-07-03 10:40:47,2019-07-03 10:41:17,29.729s,PASSED
verifyElementText,,,2019-07-03 10:41:17,2019-07-03 10:41:23,6.105s,PASSED
tap,,,2019-07-03 10:41:23,2019-07-03 10:41:27,3.749s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 10:41:27,2019-07-03 10:41:45,18.540s,PASSED
setText,,,2019-07-03 10:41:45,2019-07-03 10:41:47,2.231s,PASSED
tap,,,2019-07-03 10:41:47,2019-07-03 10:41:49,1.523s,PASSED
delay,,,2019-07-03 10:41:49,2019-07-03 10:41:52,3.070s,PASSED
verifyElementText,,,2019-07-03 10:41:52,2019-07-03 10:41:53,0.934s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 10:41:53,2019-07-03 10:42:01,7.881s,PASSED
delay,,,2019-07-03 10:41:53,2019-07-03 10:41:56,3.010s,PASSED
tap,,,2019-07-03 10:41:56,2019-07-03 10:41:58,1.328s,PASSED
setText,,,2019-07-03 10:41:58,2019-07-03 10:41:59,1.197s,PASSED
tap,,,2019-07-03 10:41:59,2019-07-03 10:42:01,2.019s,PASSED
,,,,,,
Test Cases/Home/TujuanFinansialUtamaKu/DapatkanRekomendasi,,,2019-07-03 10:42:01,2019-07-03 10:42:19,18.143s,FAILED
delay,,,2019-07-03 10:42:01,2019-07-03 10:42:04,3.077s,PASSED
setText,,,2019-07-03 10:42:04,2019-07-03 10:42:19,14.550s,FAILED
