Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 14:16:35,2019-07-03 14:18:01,1m - 25.862s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 14:16:36,2019-07-03 14:17:28,52.611s,PASSED
startApplication,,,2019-07-03 14:16:36,2019-07-03 14:16:56,19.846s,PASSED
verifyElementText,,,2019-07-03 14:16:56,2019-07-03 14:17:03,7.071s,PASSED
tap,,,2019-07-03 14:17:03,2019-07-03 14:17:05,1.362s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 14:17:05,2019-07-03 14:17:22,17.025s,PASSED
setText,,,2019-07-03 14:17:22,2019-07-03 14:17:24,1.891s,PASSED
tap,,,2019-07-03 14:17:24,2019-07-03 14:17:25,1.470s,PASSED
delay,,,2019-07-03 14:17:25,2019-07-03 14:17:28,3.040s,PASSED
verifyElementText,,,2019-07-03 14:17:28,2019-07-03 14:17:28,0.290s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 14:17:28,2019-07-03 14:17:36,7.913s,PASSED
delay,,,2019-07-03 14:17:28,2019-07-03 14:17:32,3.009s,PASSED
tap,,,2019-07-03 14:17:32,2019-07-03 14:17:33,1.657s,PASSED
setText,,,2019-07-03 14:17:33,2019-07-03 14:17:34,1.097s,PASSED
tap,,,2019-07-03 14:17:34,2019-07-03 14:17:36,1.984s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 14:17:36,2019-07-03 14:17:59,22.818s,ERROR
delay,,,2019-07-03 14:17:37,2019-07-03 14:17:40,3.008s,PASSED
tap,,,2019-07-03 14:17:40,2019-07-03 14:17:44,4.759s,PASSED
delay,,,2019-07-03 14:17:44,2019-07-03 14:17:47,3.007s,PASSED
tap,,,2019-07-03 14:17:47,2019-07-03 14:17:51,3.929s,PASSED
tap,,,2019-07-03 14:17:51,2019-07-03 14:17:55,3.477s,PASSED
tap,,,2019-07-03 14:17:55,2019-07-03 14:17:56,0.937s,PASSED
tap,,,2019-07-03 14:17:56,2019-07-03 14:17:59,3.419s,PASSED
tap,,,2019-07-03 14:17:59,2019-07-03 14:17:59,0.003s,PASSED
