Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-07-31 16:16:10,2019-07-31 16:18:14,2m - 4.560s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 16:16:10,2019-07-31 16:17:11,1m - 0.690s,PASSED
startApplication,,,2019-07-31 16:16:11,2019-07-31 16:16:42,30.810s,PASSED
verifyElementText,,,2019-07-31 16:16:42,2019-07-31 16:16:47,5.812s,PASSED
tap,,,2019-07-31 16:16:47,2019-07-31 16:16:49,1.357s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 16:16:49,2019-07-31 16:17:04,15.410s,PASSED
setText,,,2019-07-31 16:17:04,2019-07-31 16:17:06,2.198s,PASSED
tap,,,2019-07-31 16:17:06,2019-07-31 16:17:08,1.460s,PASSED
delay,,,2019-07-31 16:17:08,2019-07-31 16:17:11,3.042s,PASSED
verifyElementText,,,2019-07-31 16:17:11,2019-07-31 16:17:11,0.195s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 16:17:11,2019-07-31 16:17:19,7.765s,PASSED
delay,,,2019-07-31 16:17:11,2019-07-31 16:17:14,3.006s,PASSED
tap,,,2019-07-31 16:17:14,2019-07-31 16:17:16,1.466s,PASSED
setText,,,2019-07-31 16:17:16,2019-07-31 16:17:17,1.090s,PASSED
tap,,,2019-07-31 16:17:17,2019-07-31 16:17:19,1.943s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-07-31 16:17:19,2019-07-31 16:18:12,53.149s,FAILED
delay,,,2019-07-31 16:17:19,2019-07-31 16:17:24,5.015s,PASSED
tap,,,2019-07-31 16:17:24,2019-07-31 16:17:25,0.982s,PASSED
delay,,,2019-07-31 16:17:25,2019-07-31 16:17:30,5.018s,PASSED
tap,,,2019-07-31 16:17:30,2019-07-31 16:17:35,4.482s,PASSED
delay,,,2019-07-31 16:17:35,2019-07-31 16:17:40,5.004s,PASSED
tap,,,2019-07-31 16:17:40,2019-07-31 16:18:12,32.394s,FAILED
