Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 14:09:25,2019-07-05 14:11:10,1m - 44.976s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 14:09:26,2019-07-05 14:10:18,52.261s,PASSED
startApplication,,,2019-07-05 14:09:27,2019-07-05 14:09:46,19.391s,PASSED
verifyElementText,,,2019-07-05 14:09:46,2019-07-05 14:09:51,4.970s,PASSED
tap,,,2019-07-05 14:09:51,2019-07-05 14:09:53,2.186s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 14:09:53,2019-07-05 14:10:11,17.600s,PASSED
setText,,,2019-07-05 14:10:11,2019-07-05 14:10:13,2.057s,PASSED
tap,,,2019-07-05 14:10:13,2019-07-05 14:10:14,1.503s,PASSED
delay,,,2019-07-05 14:10:14,2019-07-05 14:10:17,3.050s,PASSED
verifyElementText,,,2019-07-05 14:10:17,2019-07-05 14:10:18,0.699s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 14:10:18,2019-07-05 14:10:26,8.053s,PASSED
delay,,,2019-07-05 14:10:18,2019-07-05 14:10:21,3.015s,PASSED
tap,,,2019-07-05 14:10:21,2019-07-05 14:10:23,1.691s,PASSED
setText,,,2019-07-05 14:10:23,2019-07-05 14:10:24,1.057s,PASSED
tap,,,2019-07-05 14:10:24,2019-07-05 14:10:26,2.045s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 14:10:26,2019-07-05 14:11:09,42.491s,PASSED
delay,,,2019-07-05 14:10:26,2019-07-05 14:10:29,3.012s,PASSED
tap,,,2019-07-05 14:10:29,2019-07-05 14:10:34,4.848s,PASSED
delay,,,2019-07-05 14:10:34,2019-07-05 14:10:37,3.015s,PASSED
tap,,,2019-07-05 14:10:37,2019-07-05 14:10:39,2.005s,PASSED
delay,,,2019-07-05 14:10:39,2019-07-05 14:10:42,3.007s,PASSED
tap,,,2019-07-05 14:10:42,2019-07-05 14:10:46,3.330s,PASSED
tap,,,2019-07-05 14:10:46,2019-07-05 14:10:49,3.346s,PASSED
delay,,,2019-07-05 14:10:49,2019-07-05 14:10:52,3.007s,PASSED
tap,,,2019-07-05 14:10:52,2019-07-05 14:10:53,0.866s,PASSED
tap,,,2019-07-05 14:10:53,2019-07-05 14:10:56,3.410s,PASSED
delay,,,2019-07-05 14:10:56,2019-07-05 14:10:59,3.007s,PASSED
tap,,,2019-07-05 14:10:59,2019-07-05 14:11:00,1.053s,PASSED
delay,,,2019-07-05 14:11:00,2019-07-05 14:11:03,3.006s,PASSED
tap,,,2019-07-05 14:11:03,2019-07-05 14:11:06,2.299s,PASSED
delay,,,2019-07-05 14:11:06,2019-07-05 14:11:09,3.002s,PASSED
