Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 13:25:41,2019-07-05 13:27:42,2m - 0.933s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 13:25:42,2019-07-05 13:26:42,59.827s,PASSED
startApplication,,,2019-07-05 13:25:42,2019-07-05 13:26:11,28.218s,PASSED
verifyElementText,,,2019-07-05 13:26:11,2019-07-05 13:26:15,4.391s,PASSED
tap,,,2019-07-05 13:26:15,2019-07-05 13:26:19,3.558s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 13:26:19,2019-07-05 13:26:35,16.484s,PASSED
setText,,,2019-07-05 13:26:35,2019-07-05 13:26:37,1.840s,PASSED
tap,,,2019-07-05 13:26:37,2019-07-05 13:26:38,1.414s,PASSED
delay,,,2019-07-05 13:26:38,2019-07-05 13:26:41,3.046s,PASSED
verifyElementText,,,2019-07-05 13:26:41,2019-07-05 13:26:42,0.289s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 13:26:42,2019-07-05 13:26:50,7.967s,PASSED
delay,,,2019-07-05 13:26:42,2019-07-05 13:26:45,3.007s,PASSED
tap,,,2019-07-05 13:26:45,2019-07-05 13:26:46,1.638s,PASSED
setText,,,2019-07-05 13:26:46,2019-07-05 13:26:48,1.073s,PASSED
tap,,,2019-07-05 13:26:48,2019-07-05 13:26:50,2.041s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 13:26:50,2019-07-05 13:27:40,50.754s,FAILED
delay,,,2019-07-05 13:26:50,2019-07-05 13:26:53,3.007s,PASSED
tap,,,2019-07-05 13:26:53,2019-07-05 13:26:55,2.392s,PASSED
delay,,,2019-07-05 13:26:55,2019-07-05 13:26:58,3.005s,PASSED
tap,,,2019-07-05 13:26:58,2019-07-05 13:27:03,4.422s,PASSED
delay,,,2019-07-05 13:27:03,2019-07-05 13:27:06,3.002s,PASSED
tap,,,2019-07-05 13:27:06,2019-07-05 13:27:06,0.001s,NOT_RUN
delay,,,2019-07-05 13:27:06,2019-07-05 13:27:09,3.005s,PASSED
tap,,,2019-07-05 13:27:09,2019-07-05 13:27:40,31.549s,FAILED
