Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-01 12:15:27,2019-08-01 12:17:53,2m - 25.622s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 12:15:28,2019-08-01 12:17:36,2m - 8.192s,PASSED
startApplication,,,2019-08-01 12:15:28,2019-08-01 12:16:02,33.530s,PASSED
verifyElementText,,,2019-08-01 12:16:02,2019-08-01 12:16:11,9.001s,PASSED
tap,,,2019-08-01 12:16:11,2019-08-01 12:16:15,3.704s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 12:16:15,2019-08-01 12:17:12,57.703s,PASSED
setText,,,2019-08-01 12:17:12,2019-08-01 12:17:21,8.954s,PASSED
tap,,,2019-08-01 12:17:21,2019-08-01 12:17:32,10.849s,PASSED
delay,,,2019-08-01 12:17:32,2019-08-01 12:17:35,3.046s,PASSED
verifyElementText,,,2019-08-01 12:17:35,2019-08-01 12:17:36,0.821s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 12:17:36,2019-08-01 12:17:45,8.565s,PASSED
delay,,,2019-08-01 12:17:36,2019-08-01 12:17:39,3.004s,PASSED
tap,,,2019-08-01 12:17:39,2019-08-01 12:17:41,1.549s,PASSED
setText,,,2019-08-01 12:17:41,2019-08-01 12:17:42,1.076s,PASSED
tap,,,2019-08-01 12:17:42,2019-08-01 12:17:45,2.674s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-01 12:17:45,2019-08-01 12:17:51,6.109s,FAILED
delay,,,2019-08-01 12:17:45,2019-08-01 12:17:50,5.012s,PASSED
tap,,,2019-08-01 12:17:50,2019-08-01 12:17:51,0.821s,FAILED
