Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-02 11:07:36,2019-08-02 11:09:59,2m - 22.503s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-02 11:07:37,2019-08-02 11:08:37,1m - 0.469s,PASSED
startApplication,,,2019-08-02 11:07:37,2019-08-02 11:08:09,31.935s,PASSED
verifyElementText,,,2019-08-02 11:08:09,2019-08-02 11:08:13,4.157s,PASSED
tap,,,2019-08-02 11:08:13,2019-08-02 11:08:16,2.401s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-02 11:08:16,2019-08-02 11:08:30,14.652s,PASSED
setText,,,2019-08-02 11:08:30,2019-08-02 11:08:32,2.129s,PASSED
tap,,,2019-08-02 11:08:32,2019-08-02 11:08:34,1.497s,PASSED
delay,,,2019-08-02 11:08:34,2019-08-02 11:08:37,3.110s,PASSED
verifyElementText,,,2019-08-02 11:08:37,2019-08-02 11:08:37,0.206s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-02 11:08:37,2019-08-02 11:08:45,7.803s,PASSED
delay,,,2019-08-02 11:08:37,2019-08-02 11:08:40,3.007s,PASSED
tap,,,2019-08-02 11:08:40,2019-08-02 11:08:42,1.376s,PASSED
setText,,,2019-08-02 11:08:42,2019-08-02 11:08:43,1.070s,PASSED
tap,,,2019-08-02 11:08:43,2019-08-02 11:08:45,2.063s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-02 11:08:45,2019-08-02 11:09:56,1m - 11.017s,FAILED
delay,,,2019-08-02 11:08:45,2019-08-02 11:08:50,5.008s,PASSED
tap,,,2019-08-02 11:08:50,2019-08-02 11:08:52,1.386s,PASSED
delay,,,2019-08-02 11:08:52,2019-08-02 11:08:57,5.005s,PASSED
tap,,,2019-08-02 11:08:57,2019-08-02 11:08:58,1.478s,PASSED
delay,,,2019-08-02 11:08:58,2019-08-02 11:09:03,5.008s,PASSED
tap,,,2019-08-02 11:09:03,2019-08-02 11:09:05,1.915s,PASSED
delay,,,2019-08-02 11:09:05,2019-08-02 11:09:10,5.002s,PASSED
tap,,,2019-08-02 11:09:10,2019-08-02 11:09:12,1.417s,PASSED
delay,,,2019-08-02 11:09:12,2019-08-02 11:09:17,5.017s,PASSED
tap,,,2019-08-02 11:09:17,2019-08-02 11:09:20,3.348s,PASSED
delay,,,2019-08-02 11:09:20,2019-08-02 11:09:25,5.005s,PASSED
tap,,,2019-08-02 11:09:25,2019-08-02 11:09:56,30.936s,FAILED
