Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-23 15:53:30,2019-07-23 15:55:16,1m - 45.897s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-23 15:53:31,2019-07-23 15:54:21,50.262s,PASSED
startApplication,,,2019-07-23 15:53:31,2019-07-23 15:53:49,17.922s,PASSED
verifyElementText,,,2019-07-23 15:53:49,2019-07-23 15:53:55,6.149s,PASSED
tap,,,2019-07-23 15:53:55,2019-07-23 15:53:57,1.453s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-23 15:53:57,2019-07-23 15:54:13,16.056s,PASSED
setText,,,2019-07-23 15:54:13,2019-07-23 15:54:15,2.481s,PASSED
tap,,,2019-07-23 15:54:15,2019-07-23 15:54:17,1.565s,PASSED
delay,,,2019-07-23 15:54:17,2019-07-23 15:54:20,3.041s,PASSED
verifyElementText,,,2019-07-23 15:54:20,2019-07-23 15:54:21,0.819s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-23 15:54:21,2019-07-23 15:54:29,8.280s,PASSED
delay,,,2019-07-23 15:54:21,2019-07-23 15:54:24,3.005s,PASSED
tap,,,2019-07-23 15:54:24,2019-07-23 15:54:26,1.808s,PASSED
setText,,,2019-07-23 15:54:26,2019-07-23 15:54:27,1.087s,PASSED
tap,,,2019-07-23 15:54:27,2019-07-23 15:54:29,2.198s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-23 15:54:29,2019-07-23 15:55:15,46.258s,FAILED
delay,,,2019-07-23 15:54:30,2019-07-23 15:54:37,7.015s,PASSED
tap,,,2019-07-23 15:54:37,2019-07-23 15:54:40,3.406s,PASSED
delay,,,2019-07-23 15:54:40,2019-07-23 15:54:45,5.003s,PASSED
tap,,,2019-07-23 15:54:45,2019-07-23 15:54:49,3.491s,PASSED
delay,,,2019-07-23 15:54:49,2019-07-23 15:54:54,5.015s,PASSED
tap,,,2019-07-23 15:54:54,2019-07-23 15:54:55,1.248s,PASSED
delay,,,2019-07-23 15:54:55,2019-07-23 15:55:00,5.007s,PASSED
tap,,,2019-07-23 15:55:00,2019-07-23 15:55:01,1.231s,PASSED
delay,,,2019-07-23 15:55:01,2019-07-23 15:55:06,5.010s,PASSED
tap,,,2019-07-23 15:55:06,2019-07-23 15:55:10,4.044s,PASSED
delay,,,2019-07-23 15:55:10,2019-07-23 15:55:15,5.005s,PASSED
tap,,,2019-07-23 15:55:15,2019-07-23 15:55:15,0.276s,FAILED
