Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_AddToCart,,,2019-07-05 14:26:36,2019-07-05 14:28:48,2m - 12.451s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-05 14:26:36,2019-07-05 14:27:24,47.896s,PASSED
startApplication,,,2019-07-05 14:26:37,2019-07-05 14:26:53,16.677s,PASSED
verifyElementText,,,2019-07-05 14:26:53,2019-07-05 14:26:58,5.121s,PASSED
tap,,,2019-07-05 14:26:58,2019-07-05 14:27:01,2.454s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-05 14:27:01,2019-07-05 14:27:18,16.582s,PASSED
setText,,,2019-07-05 14:27:18,2019-07-05 14:27:19,1.912s,PASSED
tap,,,2019-07-05 14:27:19,2019-07-05 14:27:21,1.418s,PASSED
delay,,,2019-07-05 14:27:21,2019-07-05 14:27:24,3.043s,PASSED
verifyElementText,,,2019-07-05 14:27:24,2019-07-05 14:27:24,0.194s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-05 14:27:24,2019-07-05 14:27:32,7.676s,PASSED
delay,,,2019-07-05 14:27:24,2019-07-05 14:27:27,3.005s,PASSED
tap,,,2019-07-05 14:27:27,2019-07-05 14:27:29,1.340s,PASSED
setText,,,2019-07-05 14:27:29,2019-07-05 14:27:30,1.057s,PASSED
tap,,,2019-07-05 14:27:30,2019-07-05 14:27:32,2.015s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-05 14:27:32,2019-07-05 14:28:46,1m - 14.698s,FAILED
delay,,,2019-07-05 14:27:32,2019-07-05 14:27:35,3.009s,PASSED
tap,,,2019-07-05 14:27:35,2019-07-05 14:27:40,4.790s,PASSED
delay,,,2019-07-05 14:27:40,2019-07-05 14:27:43,3.005s,PASSED
tap,,,2019-07-05 14:27:43,2019-07-05 14:27:45,2.151s,PASSED
delay,,,2019-07-05 14:27:45,2019-07-05 14:27:48,3.003s,PASSED
tap,,,2019-07-05 14:27:48,2019-07-05 14:27:51,3.394s,PASSED
tap,,,2019-07-05 14:27:51,2019-07-05 14:27:55,3.318s,PASSED
delay,,,2019-07-05 14:27:55,2019-07-05 14:27:58,3.007s,PASSED
tap,,,2019-07-05 14:27:58,2019-07-05 14:27:59,0.883s,PASSED
tap,,,2019-07-05 14:27:59,2019-07-05 14:28:00,1.525s,PASSED
delay,,,2019-07-05 14:28:00,2019-07-05 14:28:03,3.006s,PASSED
tap,,,2019-07-05 14:28:03,2019-07-05 14:28:04,0.877s,PASSED
delay,,,2019-07-05 14:28:04,2019-07-05 14:28:07,3.007s,PASSED
tap,,,2019-07-05 14:28:07,2019-07-05 14:28:10,3.354s,PASSED
delay,,,2019-07-05 14:28:10,2019-07-05 14:28:15,5.007s,PASSED
tap,,,2019-07-05 14:28:15,2019-07-05 14:28:46,31.038s,FAILED
