Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ListUpdateTerbaru,,,2019-07-11 14:31:59,2019-07-11 14:32:46,46.949s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-11 14:32:00,2019-07-11 14:32:41,41.555s,FAILED
startApplication,,,2019-07-11 14:32:00,2019-07-11 14:32:16,16.065s,PASSED
verifyElementText,,,2019-07-11 14:32:16,2019-07-11 14:32:22,5.499s,PASSED
tap,,,2019-07-11 14:32:22,2019-07-11 14:32:24,2.422s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-11 14:32:24,2019-07-11 14:32:41,17.023s,FAILED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-11 14:32:41,2019-07-11 14:32:45,4.108s,FAILED
delay,,,2019-07-11 14:32:42,2019-07-11 14:32:45,3.052s,PASSED
tap,,,2019-07-11 14:32:45,2019-07-11 14:32:45,0.766s,FAILED
,,,,,,
Test Cases/Home/UpdateTerbaru,,,2019-07-11 14:32:45,2019-07-11 14:32:46,0.192s,ERROR
