Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 14:02:48,2019-07-03 14:04:16,1m - 28.316s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 14:02:48,2019-07-03 14:03:45,56.708s,PASSED
startApplication,,,2019-07-03 14:02:49,2019-07-03 14:03:14,24.692s,PASSED
verifyElementText,,,2019-07-03 14:03:14,2019-07-03 14:03:20,6.213s,PASSED
tap,,,2019-07-03 14:03:20,2019-07-03 14:03:21,1.323s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 14:03:21,2019-07-03 14:03:38,17.137s,PASSED
setText,,,2019-07-03 14:03:38,2019-07-03 14:03:40,2.006s,PASSED
tap,,,2019-07-03 14:03:40,2019-07-03 14:03:42,1.512s,PASSED
delay,,,2019-07-03 14:03:42,2019-07-03 14:03:45,3.034s,PASSED
verifyElementText,,,2019-07-03 14:03:45,2019-07-03 14:03:45,0.238s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 14:03:45,2019-07-03 14:03:53,7.789s,PASSED
delay,,,2019-07-03 14:03:46,2019-07-03 14:03:49,3.005s,PASSED
tap,,,2019-07-03 14:03:49,2019-07-03 14:03:50,1.295s,PASSED
setText,,,2019-07-03 14:03:50,2019-07-03 14:03:51,1.110s,PASSED
tap,,,2019-07-03 14:03:51,2019-07-03 14:03:53,2.053s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 14:03:53,2019-07-03 14:04:14,21.333s,ERROR
tap,,,2019-07-03 14:03:53,2019-07-03 14:04:00,6.217s,PASSED
delay,,,2019-07-03 14:04:00,2019-07-03 14:04:03,3.005s,PASSED
tap,,,2019-07-03 14:04:03,2019-07-03 14:04:06,3.722s,PASSED
tap,,,2019-07-03 14:04:06,2019-07-03 14:04:10,3.557s,PASSED
tap,,,2019-07-03 14:04:10,2019-07-03 14:04:11,0.964s,PASSED
tap,,,2019-07-03 14:04:11,2019-07-03 14:04:14,3.435s,PASSED
tap,,,2019-07-03 14:04:14,2019-07-03 14:04:14,0.004s,PASSED
