Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Top_Up,,,2019-07-08 19:26:20,2019-07-08 19:28:00,1m - 40.063s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 19:26:20,2019-07-08 19:27:07,47.418s,PASSED
startApplication,,,2019-07-08 19:26:21,2019-07-08 19:26:38,17.271s,PASSED
verifyElementText,,,2019-07-08 19:26:38,2019-07-08 19:26:43,5.447s,PASSED
tap,,,2019-07-08 19:26:43,2019-07-08 19:26:44,1.186s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 19:26:44,2019-07-08 19:27:01,16.496s,PASSED
setText,,,2019-07-08 19:27:01,2019-07-08 19:27:03,1.825s,PASSED
tap,,,2019-07-08 19:27:03,2019-07-08 19:27:04,1.398s,PASSED
delay,,,2019-07-08 19:27:04,2019-07-08 19:27:07,3.054s,PASSED
verifyElementText,,,2019-07-08 19:27:07,2019-07-08 19:27:07,0.212s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 19:27:07,2019-07-08 19:27:15,7.880s,PASSED
delay,,,2019-07-08 19:27:08,2019-07-08 19:27:11,3.007s,PASSED
tap,,,2019-07-08 19:27:11,2019-07-08 19:27:12,1.527s,PASSED
setText,,,2019-07-08 19:27:12,2019-07-08 19:27:13,1.062s,PASSED
tap,,,2019-07-08 19:27:13,2019-07-08 19:27:15,1.996s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-08 19:27:15,2019-07-08 19:27:58,42.757s,FAILED
delay,,,2019-07-08 19:27:16,2019-07-08 19:27:21,5.012s,PASSED
tap,,,2019-07-08 19:27:21,2019-07-08 19:27:22,1.227s,PASSED
delay,,,2019-07-08 19:27:22,2019-07-08 19:27:27,5.006s,PASSED
tap,,,2019-07-08 19:27:27,2019-07-08 19:27:58,31.061s,FAILED
