Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_SubscribeTrue,,,2019-07-03 14:06:03,2019-07-03 14:07:28,1m - 25.358s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-03 14:06:04,2019-07-03 14:06:56,51.579s,PASSED
startApplication,,,2019-07-03 14:06:04,2019-07-03 14:06:24,20.004s,PASSED
verifyElementText,,,2019-07-03 14:06:24,2019-07-03 14:06:31,6.244s,PASSED
tap,,,2019-07-03 14:06:31,2019-07-03 14:06:32,1.121s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-03 14:06:32,2019-07-03 14:06:49,16.909s,PASSED
setText,,,2019-07-03 14:06:49,2019-07-03 14:06:51,2.012s,PASSED
tap,,,2019-07-03 14:06:51,2019-07-03 14:06:52,1.512s,PASSED
delay,,,2019-07-03 14:06:52,2019-07-03 14:06:55,3.040s,PASSED
verifyElementText,,,2019-07-03 14:06:55,2019-07-03 14:06:56,0.256s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-03 14:06:56,2019-07-03 14:07:03,7.645s,PASSED
delay,,,2019-07-03 14:06:56,2019-07-03 14:06:59,3.008s,PASSED
tap,,,2019-07-03 14:06:59,2019-07-03 14:07:00,1.254s,PASSED
setText,,,2019-07-03 14:07:00,2019-07-03 14:07:02,1.470s,PASSED
tap,,,2019-07-03 14:07:02,2019-07-03 14:07:03,1.640s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Subscribe/Subscribe,,,2019-07-03 14:07:03,2019-07-03 14:07:26,23.241s,ERROR
delay,,,2019-07-03 14:07:03,2019-07-03 14:07:06,3.007s,PASSED
tap,,,2019-07-03 14:07:06,2019-07-03 14:07:11,4.671s,PASSED
delay,,,2019-07-03 14:07:11,2019-07-03 14:07:14,3.002s,PASSED
tap,,,2019-07-03 14:07:14,2019-07-03 14:07:19,4.474s,PASSED
tap,,,2019-07-03 14:07:19,2019-07-03 14:07:22,3.415s,PASSED
tap,,,2019-07-03 14:07:22,2019-07-03 14:07:23,0.919s,PASSED
tap,,,2019-07-03 14:07:23,2019-07-03 14:07:26,3.429s,PASSED
tap,,,2019-07-03 14:07:26,2019-07-03 14:07:26,0.002s,PASSED
