Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03_EditCart,,,2019-07-08 11:57:24,2019-07-08 11:59:54,2m - 29.188s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-08 11:57:25,2019-07-08 11:58:27,1m - 1.720s,PASSED
startApplication,,,2019-07-08 11:57:26,2019-07-08 11:57:55,29.007s,PASSED
verifyElementText,,,2019-07-08 11:57:55,2019-07-08 11:58:01,6.480s,PASSED
tap,,,2019-07-08 11:58:01,2019-07-08 11:58:03,1.742s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-08 11:58:03,2019-07-08 11:58:20,17.055s,PASSED
setText,,,2019-07-08 11:58:20,2019-07-08 11:58:22,2.030s,PASSED
tap,,,2019-07-08 11:58:22,2019-07-08 11:58:23,1.411s,PASSED
delay,,,2019-07-08 11:58:23,2019-07-08 11:58:27,3.069s,PASSED
verifyElementText,,,2019-07-08 11:58:27,2019-07-08 11:58:27,0.270s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-08 11:58:27,2019-07-08 11:58:35,7.865s,PASSED
delay,,,2019-07-08 11:58:27,2019-07-08 11:58:30,3.015s,PASSED
tap,,,2019-07-08 11:58:30,2019-07-08 11:58:32,1.448s,PASSED
setText,,,2019-07-08 11:58:32,2019-07-08 11:58:33,1.073s,PASSED
tap,,,2019-07-08 11:58:33,2019-07-08 11:58:35,2.040s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-08 11:58:35,2019-07-08 11:59:32,56.971s,PASSED
delay,,,2019-07-08 11:58:35,2019-07-08 11:58:38,3.010s,PASSED
tap,,,2019-07-08 11:58:38,2019-07-08 11:58:43,5.340s,PASSED
delay,,,2019-07-08 11:58:43,2019-07-08 11:58:46,3.011s,PASSED
tap,,,2019-07-08 11:58:46,2019-07-08 11:58:49,2.672s,PASSED
delay,,,2019-07-08 11:58:49,2019-07-08 11:58:52,3.004s,PASSED
tap,,,2019-07-08 11:58:52,2019-07-08 11:58:56,3.378s,PASSED
tap,,,2019-07-08 11:58:56,2019-07-08 11:58:59,3.412s,PASSED
delay,,,2019-07-08 11:58:59,2019-07-08 11:59:02,3.007s,PASSED
tap,,,2019-07-08 11:59:02,2019-07-08 11:59:03,0.999s,PASSED
tap,,,2019-07-08 11:59:03,2019-07-08 11:59:06,3.407s,PASSED
delay,,,2019-07-08 11:59:06,2019-07-08 11:59:09,3.008s,PASSED
tap,,,2019-07-08 11:59:09,2019-07-08 11:59:10,0.919s,PASSED
delay,,,2019-07-08 11:59:10,2019-07-08 11:59:13,3.007s,PASSED
tap,,,2019-07-08 11:59:13,2019-07-08 11:59:17,3.470s,PASSED
delay,,,2019-07-08 11:59:17,2019-07-08 11:59:22,5.004s,PASSED
tap,,,2019-07-08 11:59:22,2019-07-08 11:59:24,2.656s,PASSED
delay,,,2019-07-08 11:59:24,2019-07-08 11:59:26,2.006s,PASSED
verifyElementText,,,2019-07-08 11:59:26,2019-07-08 11:59:27,0.260s,PASSED
delay,,,2019-07-08 11:59:27,2019-07-08 11:59:32,5.006s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/EditCart,,,2019-07-08 11:59:32,2019-07-08 11:59:52,19.891s,PASSED
delay,,,2019-07-08 11:59:32,2019-07-08 11:59:37,5.003s,PASSED
tap,,,2019-07-08 11:59:37,2019-07-08 11:59:38,1.470s,PASSED
delay,,,2019-07-08 11:59:38,2019-07-08 11:59:41,3.013s,PASSED
verifyElementText,,,2019-07-08 11:59:41,2019-07-08 11:59:42,0.225s,PASSED
delay,,,2019-07-08 11:59:42,2019-07-08 11:59:44,2.003s,PASSED
tap,,,2019-07-08 11:59:44,2019-07-08 11:59:44,0.943s,PASSED
tap,,,2019-07-08 11:59:44,2019-07-08 11:59:47,2.095s,PASSED
delay,,,2019-07-08 11:59:47,2019-07-08 11:59:52,5.006s,PASSED
