Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01Top_Up,,,2019-07-31 11:10:41,2019-07-31 11:13:40,2m - 58.279s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-31 11:10:42,2019-07-31 11:11:47,1m - 5.233s,PASSED
startApplication,,,2019-07-31 11:10:42,2019-07-31 11:11:14,31.333s,PASSED
verifyElementText,,,2019-07-31 11:11:14,2019-07-31 11:11:22,8.598s,PASSED
tap,,,2019-07-31 11:11:22,2019-07-31 11:11:25,2.201s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-31 11:11:25,2019-07-31 11:11:40,15.393s,PASSED
setText,,,2019-07-31 11:11:40,2019-07-31 11:11:42,2.280s,PASSED
tap,,,2019-07-31 11:11:42,2019-07-31 11:11:44,1.552s,PASSED
delay,,,2019-07-31 11:11:44,2019-07-31 11:11:47,3.102s,PASSED
verifyElementText,,,2019-07-31 11:11:47,2019-07-31 11:11:47,0.233s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-31 11:11:47,2019-07-31 11:11:55,8.278s,PASSED
delay,,,2019-07-31 11:11:47,2019-07-31 11:11:51,3.007s,PASSED
tap,,,2019-07-31 11:11:51,2019-07-31 11:11:52,1.199s,PASSED
setText,,,2019-07-31 11:11:52,2019-07-31 11:11:53,1.097s,PASSED
tap,,,2019-07-31 11:11:53,2019-07-31 11:11:55,2.661s,PASSED
,,,,,,
Test Cases/Home/Portfolio/TopUP,,,2019-07-31 11:11:55,2019-07-31 11:13:37,1m - 41.571s,PASSED
delay,,,2019-07-31 11:11:56,2019-07-31 11:12:01,5.031s,PASSED
tap,,,2019-07-31 11:12:01,2019-07-31 11:12:02,0.964s,PASSED
delay,,,2019-07-31 11:12:02,2019-07-31 11:12:12,10.003s,PASSED
tap,,,2019-07-31 11:12:12,2019-07-31 11:12:13,1.538s,PASSED
delay,,,2019-07-31 11:12:13,2019-07-31 11:12:18,5.006s,PASSED
tap,,,2019-07-31 11:12:18,2019-07-31 11:12:20,1.408s,PASSED
delay,,,2019-07-31 11:12:20,2019-07-31 11:12:23,3.006s,PASSED
tap,,,2019-07-31 11:12:23,2019-07-31 11:12:26,3.353s,PASSED
delay,,,2019-07-31 11:12:26,2019-07-31 11:12:31,5.005s,PASSED
tap,,,2019-07-31 11:12:31,2019-07-31 11:12:32,0.862s,PASSED
delay,,,2019-07-31 11:12:32,2019-07-31 11:12:35,3.007s,PASSED
tap,,,2019-07-31 11:12:35,2019-07-31 11:12:37,1.691s,PASSED
delay,,,2019-07-31 11:12:37,2019-07-31 11:12:42,5.005s,PASSED
tap,,,2019-07-31 11:12:42,2019-07-31 11:12:43,1.203s,PASSED
delay,,,2019-07-31 11:12:43,2019-07-31 11:12:46,3.008s,PASSED
tap,,,2019-07-31 11:12:46,2019-07-31 11:12:47,1.126s,PASSED
tap,,,2019-07-31 11:12:47,2019-07-31 11:12:48,1.378s,PASSED
delay,,,2019-07-31 11:12:48,2019-07-31 11:12:53,5.007s,PASSED
tap,,,2019-07-31 11:12:53,2019-07-31 11:12:56,2.115s,PASSED
delay,,,2019-07-31 11:12:56,2019-07-31 11:13:01,5.017s,PASSED
tap,,,2019-07-31 11:13:01,2019-07-31 11:13:04,3.480s,PASSED
delay,,,2019-07-31 11:13:04,2019-07-31 11:13:06,2.005s,PASSED
tap,,,2019-07-31 11:13:06,2019-07-31 11:13:09,3.378s,PASSED
delay,,,2019-07-31 11:13:09,2019-07-31 11:13:12,3.003s,PASSED
tap,,,2019-07-31 11:13:12,2019-07-31 11:13:14,1.843s,PASSED
setText,,,2019-07-31 11:13:14,2019-07-31 11:13:16,1.281s,PASSED
delay,,,2019-07-31 11:13:16,2019-07-31 11:13:19,3.004s,PASSED
delay,,,2019-07-31 11:13:19,2019-07-31 11:13:22,3.007s,PASSED
tap,,,2019-07-31 11:13:22,2019-07-31 11:13:25,3.424s,PASSED
delay,,,2019-07-31 11:13:25,2019-07-31 11:13:28,3.006s,PASSED
tap,,,2019-07-31 11:13:28,2019-07-31 11:13:29,1.012s,PASSED
delay,,,2019-07-31 11:13:29,2019-07-31 11:13:31,2.007s,PASSED
tap,,,2019-07-31 11:13:31,2019-07-31 11:13:32,0.974s,PASSED
delay,,,2019-07-31 11:13:32,2019-07-31 11:13:37,5.005s,PASSED
