Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03_EditCart,,,2019-07-24 15:40:56,2019-07-24 15:44:07,3m - 11.188s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 15:40:56,2019-07-24 15:41:53,56.361s,PASSED
startApplication,,,2019-07-24 15:40:57,2019-07-24 15:41:22,24.743s,PASSED
verifyElementText,,,2019-07-24 15:41:22,2019-07-24 15:41:27,5.832s,PASSED
tap,,,2019-07-24 15:41:27,2019-07-24 15:41:30,2.831s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 15:41:30,2019-07-24 15:41:45,14.528s,PASSED
setText,,,2019-07-24 15:41:45,2019-07-24 15:41:47,2.070s,PASSED
tap,,,2019-07-24 15:41:47,2019-07-24 15:41:48,1.492s,PASSED
delay,,,2019-07-24 15:41:48,2019-07-24 15:41:51,3.072s,PASSED
verifyElementText,,,2019-07-24 15:41:51,2019-07-24 15:41:53,1.201s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 15:41:53,2019-07-24 15:42:01,8.379s,PASSED
delay,,,2019-07-24 15:41:53,2019-07-24 15:41:56,3.006s,PASSED
tap,,,2019-07-24 15:41:56,2019-07-24 15:41:57,1.695s,PASSED
setText,,,2019-07-24 15:41:57,2019-07-24 15:41:59,1.080s,PASSED
tap,,,2019-07-24 15:41:59,2019-07-24 15:42:01,2.419s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/AddToCart,,,2019-07-24 15:42:01,2019-07-24 15:43:20,1m - 18.995s,PASSED
delay,,,2019-07-24 15:42:01,2019-07-24 15:42:06,5.011s,PASSED
tap,,,2019-07-24 15:42:06,2019-07-24 15:42:10,3.260s,PASSED
delay,,,2019-07-24 15:42:10,2019-07-24 15:42:15,5.007s,PASSED
tap,,,2019-07-24 15:42:15,2019-07-24 15:42:18,3.444s,PASSED
delay,,,2019-07-24 15:42:18,2019-07-24 15:42:23,5.007s,PASSED
tap,,,2019-07-24 15:42:23,2019-07-24 15:42:24,0.929s,PASSED
delay,,,2019-07-24 15:42:24,2019-07-24 15:42:29,5.005s,PASSED
tap,,,2019-07-24 15:42:29,2019-07-24 15:42:31,2.435s,PASSED
delay,,,2019-07-24 15:42:31,2019-07-24 15:42:38,7.012s,PASSED
tap,,,2019-07-24 15:42:38,2019-07-24 15:42:42,3.317s,PASSED
delay,,,2019-07-24 15:42:42,2019-07-24 15:42:45,3.005s,PASSED
tap,,,2019-07-24 15:42:45,2019-07-24 15:42:46,0.861s,PASSED
delay,,,2019-07-24 15:42:46,2019-07-24 15:42:51,5.007s,PASSED
tap,,,2019-07-24 15:42:51,2019-07-24 15:42:52,1.647s,PASSED
delay,,,2019-07-24 15:42:52,2019-07-24 15:42:57,5.003s,PASSED
tap,,,2019-07-24 15:42:57,2019-07-24 15:42:58,0.938s,PASSED
delay,,,2019-07-24 15:42:58,2019-07-24 15:43:03,5.012s,PASSED
tap,,,2019-07-24 15:43:03,2019-07-24 15:43:05,1.726s,PASSED
delay,,,2019-07-24 15:43:05,2019-07-24 15:43:12,7.003s,PASSED
tap,,,2019-07-24 15:43:12,2019-07-24 15:43:15,3.004s,PASSED
delay,,,2019-07-24 15:43:15,2019-07-24 15:43:20,5.003s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/EditCart,,,2019-07-24 15:43:20,2019-07-24 15:44:04,44.162s,FAILED
delay,,,2019-07-24 15:43:20,2019-07-24 15:43:25,5.006s,PASSED
tap,,,2019-07-24 15:43:25,2019-07-24 15:43:27,1.597s,PASSED
delay,,,2019-07-24 15:43:27,2019-07-24 15:43:30,3.015s,PASSED
verifyElementText,,,2019-07-24 15:43:30,2019-07-24 15:43:30,0.272s,PASSED
delay,,,2019-07-24 15:43:30,2019-07-24 15:43:32,2.013s,PASSED
tap,,,2019-07-24 15:43:32,2019-07-24 15:43:33,1.055s,PASSED
tap,,,2019-07-24 15:43:33,2019-07-24 15:44:04,31.058s,FAILED
