Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ReedemConfirmation,,,2019-07-15 14:24:31,2019-07-15 14:26:23,1m - 51.864s,ERROR
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-15 14:24:32,2019-07-15 14:25:20,48.027s,PASSED
startApplication,,,2019-07-15 14:24:32,2019-07-15 14:24:50,17.588s,PASSED
verifyElementText,,,2019-07-15 14:24:50,2019-07-15 14:24:54,4.401s,PASSED
tap,,,2019-07-15 14:24:54,2019-07-15 14:24:56,1.739s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-15 14:24:56,2019-07-15 14:25:13,16.763s,PASSED
setText,,,2019-07-15 14:25:13,2019-07-15 14:25:15,1.854s,PASSED
tap,,,2019-07-15 14:25:15,2019-07-15 14:25:16,1.500s,PASSED
delay,,,2019-07-15 14:25:16,2019-07-15 14:25:19,3.066s,PASSED
verifyElementText,,,2019-07-15 14:25:19,2019-07-15 14:25:20,0.618s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-15 14:25:20,2019-07-15 14:25:28,7.952s,PASSED
delay,,,2019-07-15 14:25:20,2019-07-15 14:25:23,3.017s,PASSED
tap,,,2019-07-15 14:25:23,2019-07-15 14:25:25,1.166s,PASSED
setText,,,2019-07-15 14:25:25,2019-07-15 14:25:26,1.075s,PASSED
tap,,,2019-07-15 14:25:26,2019-07-15 14:25:28,2.110s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-07-15 14:25:28,2019-07-15 14:26:13,44.912s,PASSED
delay,,,2019-07-15 14:25:28,2019-07-15 14:25:33,5.015s,PASSED
tap,,,2019-07-15 14:25:33,2019-07-15 14:25:35,1.940s,PASSED
delay,,,2019-07-15 14:25:35,2019-07-15 14:25:45,10.017s,PASSED
tap,,,2019-07-15 14:25:45,2019-07-15 14:25:48,3.307s,PASSED
delay,,,2019-07-15 14:25:48,2019-07-15 14:25:53,5.004s,PASSED
tap,,,2019-07-15 14:25:53,2019-07-15 14:25:57,3.697s,PASSED
delay,,,2019-07-15 14:25:57,2019-07-15 14:26:00,3.014s,PASSED
verifyElementText,,,2019-07-15 14:26:00,2019-07-15 14:26:01,0.774s,PASSED
tap,,,2019-07-15 14:26:01,2019-07-15 14:26:02,0.953s,PASSED
delay,,,2019-07-15 14:26:02,2019-07-15 14:26:05,3.005s,PASSED
verifyElementText,,,2019-07-15 14:26:05,2019-07-15 14:26:05,0.230s,PASSED
tap,,,2019-07-15 14:26:05,2019-07-15 14:26:06,1.021s,PASSED
tap,,,2019-07-15 14:26:06,2019-07-15 14:26:08,1.591s,PASSED
delay,,,2019-07-15 14:26:08,2019-07-15 14:26:13,5.005s,PASSED
,,,,,,
Test Cases/Home/Portfolio/ReedemConfirmation,,,2019-07-15 14:26:13,2019-07-15 14:26:21,8.356s,ERROR
delay,,,2019-07-15 14:26:13,2019-07-15 14:26:18,5.007s,PASSED
verifyElementText,,,2019-07-15 14:26:18,2019-07-15 14:26:18,0.216s,PASSED
delay,,,2019-07-15 14:26:18,2019-07-15 14:26:21,3.004s,PASSED
verifyElementText,,,2019-07-15 14:26:21,2019-07-15 14:26:21,0.017s,PASSED
