Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02Reedem,,,2019-08-01 11:26:34,2019-08-01 11:30:49,4m - 14.193s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-01 11:26:36,2019-08-01 11:28:24,1m - 47.939s,PASSED
startApplication,,,2019-08-01 11:26:37,2019-08-01 11:27:14,36.993s,PASSED
verifyElementText,,,2019-08-01 11:27:14,2019-08-01 11:27:22,8.464s,PASSED
tap,,,2019-08-01 11:27:22,2019-08-01 11:27:27,4.725s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-01 11:27:27,2019-08-01 11:28:10,43.065s,PASSED
setText,,,2019-08-01 11:28:10,2019-08-01 11:28:16,5.322s,PASSED
tap,,,2019-08-01 11:28:16,2019-08-01 11:28:21,5.077s,PASSED
delay,,,2019-08-01 11:28:21,2019-08-01 11:28:24,3.058s,PASSED
verifyElementText,,,2019-08-01 11:28:24,2019-08-01 11:28:24,0.503s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-01 11:28:24,2019-08-01 11:29:41,1m - 16.552s,PASSED
delay,,,2019-08-01 11:28:24,2019-08-01 11:28:28,3.152s,PASSED
tap,,,2019-08-01 11:28:28,2019-08-01 11:28:54,26.555s,PASSED
setText,,,2019-08-01 11:28:54,2019-08-01 11:29:23,28.565s,PASSED
tap,,,2019-08-01 11:29:23,2019-08-01 11:29:41,17.940s,PASSED
,,,,,,
Test Cases/Home/Portfolio/Reedem,,,2019-08-01 11:29:41,2019-08-01 11:30:45,1m - 4.515s,FAILED
delay,,,2019-08-01 11:29:41,2019-08-01 11:29:46,5.014s,PASSED
tap,,,2019-08-01 11:29:46,2019-08-01 11:29:51,5.105s,PASSED
delay,,,2019-08-01 11:29:51,2019-08-01 11:29:58,7.014s,PASSED
tap,,,2019-08-01 11:29:58,2019-08-01 11:30:00,1.811s,PASSED
delay,,,2019-08-01 11:30:00,2019-08-01 11:30:05,5.006s,PASSED
tap,,,2019-08-01 11:30:05,2019-08-01 11:30:09,3.468s,PASSED
delay,,,2019-08-01 11:30:09,2019-08-01 11:30:14,5.011s,PASSED
tap,,,2019-08-01 11:30:14,2019-08-01 11:30:45,31.613s,FAILED
