Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Consultation,,,2019-08-06 17:09:15,2019-08-06 17:11:42,2m - 27.123s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-06 17:09:16,2019-08-06 17:10:16,59.874s,PASSED
startApplication,,,2019-08-06 17:09:16,2019-08-06 17:09:48,31.368s,PASSED
verifyElementText,,,2019-08-06 17:09:48,2019-08-06 17:09:52,4.004s,PASSED
tap,,,2019-08-06 17:09:52,2019-08-06 17:09:53,1.182s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-06 17:09:53,2019-08-06 17:10:09,15.940s,PASSED
setText,,,2019-08-06 17:10:09,2019-08-06 17:10:11,2.094s,PASSED
tap,,,2019-08-06 17:10:11,2019-08-06 17:10:12,1.541s,PASSED
delay,,,2019-08-06 17:10:12,2019-08-06 17:10:16,3.036s,PASSED
verifyElementText,,,2019-08-06 17:10:16,2019-08-06 17:10:16,0.184s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-06 17:10:16,2019-08-06 17:10:24,8.170s,PASSED
delay,,,2019-08-06 17:10:16,2019-08-06 17:10:19,3.012s,PASSED
tap,,,2019-08-06 17:10:19,2019-08-06 17:10:20,1.234s,PASSED
setText,,,2019-08-06 17:10:20,2019-08-06 17:10:21,1.081s,PASSED
tap,,,2019-08-06 17:10:21,2019-08-06 17:10:24,2.568s,PASSED
,,,,,,
Test Cases/Consultation/CreateConsultation,,,2019-08-06 17:10:24,2019-08-06 17:11:40,1m - 16.158s,FAILED
delay,,,2019-08-06 17:10:24,2019-08-06 17:10:29,5.002s,PASSED
tap,,,2019-08-06 17:10:29,2019-08-06 17:10:30,1.061s,PASSED
delay,,,2019-08-06 17:10:30,2019-08-06 17:10:35,5.005s,PASSED
tap,,,2019-08-06 17:10:35,2019-08-06 17:10:36,1.037s,PASSED
delay,,,2019-08-06 17:10:36,2019-08-06 17:10:41,5.004s,PASSED
tap,,,2019-08-06 17:10:41,2019-08-06 17:10:43,1.553s,PASSED
delay,,,2019-08-06 17:10:43,2019-08-06 17:10:48,5.010s,PASSED
tap,,,2019-08-06 17:10:48,2019-08-06 17:10:49,0.921s,PASSED
delay,,,2019-08-06 17:10:49,2019-08-06 17:10:54,5.006s,PASSED
tap,,,2019-08-06 17:10:54,2019-08-06 17:10:55,1.558s,PASSED
delay,,,2019-08-06 17:10:55,2019-08-06 17:11:00,5.005s,PASSED
tap,,,2019-08-06 17:11:00,2019-08-06 17:11:04,3.866s,PASSED
delay,,,2019-08-06 17:11:04,2019-08-06 17:11:09,5.006s,PASSED
tap,,,2019-08-06 17:11:09,2019-08-06 17:11:40,30.787s,FAILED
