Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BeriMasukan,,,2019-08-13 13:37:37,2019-08-13 13:39:13,1m - 35.752s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-08-13 13:37:38,2019-08-13 13:38:34,55.756s,PASSED
startApplication,,,2019-08-13 13:37:38,2019-08-13 13:38:03,24.227s,PASSED
verifyElementText,,,2019-08-13 13:38:03,2019-08-13 13:38:10,7.334s,PASSED
tap,,,2019-08-13 13:38:10,2019-08-13 13:38:11,1.170s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-08-13 13:38:11,2019-08-13 13:38:26,15.268s,PASSED
setText,,,2019-08-13 13:38:26,2019-08-13 13:38:29,2.327s,PASSED
tap,,,2019-08-13 13:38:29,2019-08-13 13:38:30,1.477s,PASSED
delay,,,2019-08-13 13:38:30,2019-08-13 13:38:33,3.041s,PASSED
verifyElementText,,,2019-08-13 13:38:33,2019-08-13 13:38:34,0.472s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-08-13 13:38:34,2019-08-13 13:39:11,37.117s,FAILED
delay,,,2019-08-13 13:38:34,2019-08-13 13:38:37,3.006s,PASSED
tap,,,2019-08-13 13:38:37,2019-08-13 13:38:39,1.679s,PASSED
setText,,,2019-08-13 13:38:39,2019-08-13 13:38:40,1.161s,PASSED
tap,,,2019-08-13 13:38:40,2019-08-13 13:39:11,31.069s,FAILED
