Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02_DeleteCart,,,2019-07-24 16:10:14,2019-07-24 16:11:56,1m - 42.206s,PASSED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-24 16:10:14,2019-07-24 16:11:10,55.842s,PASSED
startApplication,,,2019-07-24 16:10:15,2019-07-24 16:10:39,24.395s,PASSED
verifyElementText,,,2019-07-24 16:10:39,2019-07-24 16:10:46,6.638s,PASSED
tap,,,2019-07-24 16:10:46,2019-07-24 16:10:47,1.156s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-24 16:10:47,2019-07-24 16:11:02,14.818s,PASSED
setText,,,2019-07-24 16:11:02,2019-07-24 16:11:04,1.987s,PASSED
tap,,,2019-07-24 16:11:04,2019-07-24 16:11:05,1.398s,PASSED
delay,,,2019-07-24 16:11:05,2019-07-24 16:11:08,3.047s,PASSED
verifyElementText,,,2019-07-24 16:11:08,2019-07-24 16:11:10,1.848s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-24 16:11:10,2019-07-24 16:11:18,7.905s,PASSED
delay,,,2019-07-24 16:11:11,2019-07-24 16:11:14,3.005s,PASSED
tap,,,2019-07-24 16:11:14,2019-07-24 16:11:15,1.579s,PASSED
setText,,,2019-07-24 16:11:15,2019-07-24 16:11:16,1.048s,PASSED
tap,,,2019-07-24 16:11:16,2019-07-24 16:11:18,1.960s,PASSED
,,,,,,
Test Cases/Home/Reksadana/AddToCart/DeleteCart,,,2019-07-24 16:11:18,2019-07-24 16:11:55,36.462s,PASSED
delay,,,2019-07-24 16:11:19,2019-07-24 16:11:24,5.092s,PASSED
tap,,,2019-07-24 16:11:24,2019-07-24 16:11:25,1.725s,PASSED
delay,,,2019-07-24 16:11:25,2019-07-24 16:11:30,5.007s,PASSED
tap,,,2019-07-24 16:11:30,2019-07-24 16:11:32,1.453s,PASSED
delay,,,2019-07-24 16:11:32,2019-07-24 16:11:35,3.006s,PASSED
tap,,,2019-07-24 16:11:35,2019-07-24 16:11:38,3.338s,PASSED
delay,,,2019-07-24 16:11:38,2019-07-24 16:11:41,3.007s,PASSED
tap,,,2019-07-24 16:11:41,2019-07-24 16:11:45,3.437s,PASSED
delay,,,2019-07-24 16:11:45,2019-07-24 16:11:48,3.006s,PASSED
tap,,,2019-07-24 16:11:48,2019-07-24 16:11:50,1.970s,PASSED
delay,,,2019-07-24 16:11:50,2019-07-24 16:11:55,5.004s,PASSED
