Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01_Filter,,,2019-07-04 16:40:45,2019-07-04 16:42:05,1m - 20.736s,FAILED
,,,,,,
Test Cases/Login/LoginTrue,,,2019-07-04 16:40:45,2019-07-04 16:41:41,55.921s,PASSED
startApplication,,,2019-07-04 16:40:46,2019-07-04 16:41:09,23.114s,PASSED
verifyElementText,,,2019-07-04 16:41:09,2019-07-04 16:41:15,6.054s,PASSED
tap,,,2019-07-04 16:41:15,2019-07-04 16:41:17,2.628s,PASSED
"Statement - For ([i = 0, i < 4, (i++)])",,,2019-07-04 16:41:17,2019-07-04 16:41:34,16.843s,PASSED
setText,,,2019-07-04 16:41:34,2019-07-04 16:41:36,1.971s,PASSED
tap,,,2019-07-04 16:41:36,2019-07-04 16:41:38,1.529s,PASSED
delay,,,2019-07-04 16:41:38,2019-07-04 16:41:41,3.064s,PASSED
verifyElementText,,,2019-07-04 16:41:41,2019-07-04 16:41:41,0.234s,PASSED
,,,,,,
Test Cases/OTP/LoginOTP,,,2019-07-04 16:41:41,2019-07-04 16:41:49,7.789s,PASSED
delay,,,2019-07-04 16:41:41,2019-07-04 16:41:44,3.006s,PASSED
tap,,,2019-07-04 16:41:44,2019-07-04 16:41:46,1.351s,PASSED
setText,,,2019-07-04 16:41:46,2019-07-04 16:41:47,1.107s,PASSED
tap,,,2019-07-04 16:41:47,2019-07-04 16:41:49,2.053s,PASSED
,,,,,,
Test Cases/Home/Reksadana/Filter/Filter,,,2019-07-04 16:41:49,2019-07-04 16:42:05,15.945s,FAILED
tap,,,2019-07-04 16:41:49,2019-07-04 16:42:05,15.632s,FAILED
